experiment_mode,seed,delta,filter,failed,failure_message,number_of_updates,final_time,armse_post_update,mean_nees,median_nees,mean_nis,median_nis,mean_covariance_trace,median_covariance_trace,mean_covariance_condition,median_covariance_condition,mean_iterations_used,max_iterations_used,mean_roundtrip_relative_error,max_roundtrip_relative_error,measurement_model,state_dimension,measurement_dimension
fixed_updates,1003,0.2,IDEKF,0,,5,1.0,2.138800376639617,3613308.9305861243,80218.23924784042,1410945562741.4045,6141.947668885707,4.788596498004522e-05,1.597339196068485e-05,40.6769804039612,15.855939788035714,5.0,5,2.8014790260864855e-17,1.1093075389987394e-16,nonlin_cubic,2,2
fixed_updates,1004,0.2,EKF,0,,5,1.0,1.864217559856182,3943686.2773922705,578852.8716074837,14478329.878555987,31573.59267683592,2.4611972513782753e-06,2.328255054802253e-06,2.66189243031833,2.48298212895322,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1004,0.2,SR-EKF,0,,5,1.0,1.8642175598545279,3943686.277399365,578852.8716080517,14478329.87856082,31573.592676840166,2.461197251362927e-06,2.3282550548017303e-06,2.6618924303019367,2.482982128951942,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1004,0.2,IDEKF,0,,5,1.0,2.126910982038387,4153784.350627127,2425238.2420185986,6238153786089.824,5278.2850664728285,2.804310526825732e-05,2.1705755450834098e-05,27.690425710641044,30.212008657208656,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1005,0.2,EKF,0,,5,1.0,2.284714105313638,3957166.1228360087,3957940.38025248,9357969372889.688,470764.7142857789,6.0772433171590765e-06,6.344252003162606e-06,7.3056821959861695,6.4671382995985,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1005,0.2,SR-EKF,0,,5,1.0,2.560087001559637,13737430596.87445,3957940.3802076154,9358223653373.504,470764.7142856532,4.378933393618611e-06,2.2621705663193215e-06,2634.6252471124253,8.136741076862961,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1005,0.2,IDEKF,0,,5,1.0,7.423264960506421,33831214532.60658,4404188.333221134,347027944306118.75,107779.96704073668,3.182347651058508e-05,1.665535185654744e-05,851.4460362649888,36.14766985709709,5.0,5,2.6747806247815817e-17,1.0374681727352363e-16,nonlin_cubic,2,2
fixed_updates,1006,0.2,EKF,0,,5,1.0,1.6372775048941455,2385672.246930595,1659453.980865692,876946739539.5563,213125.31230496167,3.1737937055970184e-06,1.763215514955591e-06,3.0013045679571277,1.9689841357455724,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1006,0.2,SR-EKF,0,,5,1.0,1.6579468068193797,758927547.7856729,1943266.3431286204,877948351649.947,213125.31230498,1.659057819312384e-06,1.625079361994347e-06,2602.752166069882,1.9689841357442865,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1006,0.2,IDEKF,0,,5,1.0,1.8975135598116972,2189278.3899925603,910006.1961427454,898534068881.0934,50941.46535499517,3.723805617281573e-05,1.1002902053039802e-05,31.99139114141318,9.621101589303942,5.0,5,3.130753840095932e-17,1.2739449460034624e-16,nonlin_cubic,2,2
fixed_updates,1007,0.2,EKF,0,,5,1.0,1.8689309006207369,3978688.7447956987,2839437.111853783,3963710.387595908,223244.49610631462,2.639689273186861e-06,2.290406856436127e-06,4.949880306473089,1.770369642406003,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1007,0.2,SR-EKF,0,,5,1.0,1.868930900616618,3978688.744783005,2839437.111865833,3963710.3876065267,223244.4960998381,2.6396892731348814e-06,2.290406856411173e-06,4.949880306163736,1.7703696424041029,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1007,0.2,IDEKF,0,,5,1.0,2.5630526911352582,6120507.994700492,1966871.0092972137,1412835.31457507,96528.41157995179,1.272591284436678e-05,1.3763099885515783e-05,15.483966600959349,10.081675706354332,5.0,5,1.6254634520743488e-17,5.2129975199267103e-17,nonlin_cubic,2,2
fixed_updates,1008,0.2,EKF,0,,5,1.0,2.3119212363584367,5348996.584935969,1789953.421712649,29762387.26178773,153030.52590420065,1.920714654795841e-06,1.7049856221173013e-06,2.4851560507235835,1.9537952299356192,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1008,0.2,SR-EKF,0,,5,1.0,2.311921236561686,5348996.5853694845,1789953.4215498648,29762387.261674196,153030.5258926968,1.9207146548643176e-06,1.704985622211779e-06,2.485156050899083,1.9537952304023094,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1008,0.2,IDEKF,0,,5,1.0,2.143542167239502,5238786.296757347,707774.7217495708,11577205.349955212,31229.899803613323,8.27637682771773e-06,1.1378475869595421e-05,14.419521939185492,10.607046207160044,5.0,5,2.6050180494309374e-17,7.566192290138682e-17,nonlin_cubic,2,2
fixed_updates,1009,0.2,EKF,0,,5,1.0,2.4958783965527784,6742009.994018808,5476807.659053999,418537814654.14386,9788.955764877002,4.6736944841640005e-06,3.5002271469401168e-06,4.491887259334064,4.389756740678893,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1009,0.2,SR-EKF,0,,5,1.0,2.5345672940234065,3336119486.3467784,5476807.658946391,418491879671.85944,9788.955764884337,2.9951341801986905e-06,2.6548258468435113e-06,2630.1024544392803,4.389756740677448,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1009,0.2,IDEKF,0,,5,1.0,1.1395896828625942,2470273.06529068,1574733.990091776,379153.8533774582,1009.073375778727,2.1279465088972676e-05,1.777597953381546e-05,30.652443675691877,35.29635411765693,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1010,0.2,EKF,0,,5,1.0,2.497103307597321,7876584.146552665,4243416.707008919,23047426.643901207,7694.672323217145,2.2522824745527095e-06,2.3154804343182418e-06,2.841874219371156,2.6361949217354463,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1010,0.2,SR-EKF,0,,5,1.0,2.4971033076056006,7876584.147372318,4243416.7070097355,23047426.643986616,7694.672322776134,2.2522824745145325e-06,2.3154804343577893e-06,2.84187421932081,2.6361949214666915,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1010,0.2,IDEKF,0,,5,1.0,2.6059964122541186,5897477.721034952,2274838.159261762,1047070088360.5244,482.02419853641356,4.363754138935888e-05,2.163555164852265e-05,39.43813425876764,21.609995535317786,5.0,5,2.863743403109384e-17,1.1404397275101887e-16,nonlin_cubic,2,2
fixed_updates,1011,0.2,EKF,0,,5,1.0,3.8997652860529253,4913552.861018626,4512327.511720097,2582627039408.8013,290536.4137582408,7.194817656363441e-06,3.1465362205765736e-06,14.5361589855825,4.389756740678893,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1011,0.2,SR-EKF,0,,5,1.0,3.9918591143051407,9914635274.725124,4512327.5107708415,2582611778744.186,290536.41376452055,5.6851984932976e-06,2.48889627012117e-06,2613.52214497639,4.389756740677448,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1011,0.2,IDEKF,0,,5,1.0,4.240125571881823,92370117.78603625,4746288.9246788155,326759914888802.6,62572.57554356523,1.732356766966729e-05,1.7336552860606608e-05,30.656243687019025,36.296804686175484,5.0,5,2.4003879038361244e-17,9.087619778735588e-17,nonlin_cubic,2,2
fixed_updates,1012,0.2,EKF,0,,5,1.0,1.7768167661751761,2814861.885481896,1081329.230904207,733409.2337632116,284023.3520648115,3.493066223377531e-06,2.041526244787928e-06,11.651412629100744,4.389756740678893,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1012,0.2,SR-EKF,0,,5,1.0,1.7768167654507037,2814861.861834685,1081329.2309030374,733409.2334942081,284023.3520648701,3.4930662983494002e-06,2.04152624478844e-06,11.651372552940167,4.389756740677448,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1012,0.2,IDEKF,0,,5,1.0,5.040575034019543,407880835.44272757,7060904.45962763,54815933223900.375,203564.07582272537,2.1102980723121144e-05,1.5566269657119564e-05,433.23316256903956,33.76784053704624,5.0,5,5.769948988349732e-17,1.2475880757020337e-16,nonlin_cubic,2,2
fixed_updates,1013,0.2,EKF,0,,5,1.0,1.6599008200888257,2040471.1115212317,1969768.3289004941,997736.134275261,179025.80421753394,2.083981981067249e-06,1.8001865087763876e-06,22.067129855682744,3.3931183233976823,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1013,0.2,SR-EKF,0,,5,1.0,1.6599144147100793,1988223.8263979305,1969768.3288900957,997736.1082878399,179025.80421657005,2.0874966620241424e-06,1.8177599135234957e-06,3637.453140392402,3.3931183234228817,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1013,0.2,IDEKF,0,,5,1.0,1.6332535864089748,1578837.3317687695,1077665.0837327053,370329.52932119765,38700.14812202506,1.3819216523425567e-05,1.2699797269938809e-05,15.44801896194154,10.413986709492194,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1014,0.2,EKF,0,,5,1.0,1.5882172110300936,1773562.7241915953,1047357.347787588,1318583.5039183125,49298.99759684947,2.2021513222274797e-06,2.0560046178217893e-06,11.406924172811506,2.850471951200483,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1014,0.2,SR-EKF,0,,5,1.0,1.5882172140012758,1773562.7462702908,1047357.3477879972,1318583.5044675274,49298.997595417575,2.202151283042686e-06,2.05600461782508e-06,11.406956312002581,2.8504719512373375,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1014,0.2,IDEKF,0,,5,1.0,2.6013128190282795,5051512.172264663,264975.62306993327,64436664301.19537,8027.946789370115,2.616268888656283e-05,1.625812540863162e-05,24.371270444072557,12.81779676366246,5.0,5,7.781268132838508e-17,1.3907651551936225e-16,nonlin_cubic,2,2
fixed_updates,1015,0.2,EKF,0,,5,1.0,30.871638649279575,10185285956.870531,20558386.152527448,33490640.500635307,15228.026676332443,6.432560442286379e-06,3.224593800725492e-06,23.561455598874783,5.9763886748563575,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1015,0.2,SR-EKF,0,,5,1.0,30.87163864940697,10185285956.514204,20558386.152529728,33490640.50015104,15228.026676310501,6.43256044230318e-06,3.2245938007275894e-06,23.56145559889178,5.9763886748730295,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1015,0.2,IDEKF,0,,5,1.0,17.603509456013892,8632785829258.443,13909402.876020638,1.4103999544272896e+16,1732.2375647233757,5.55468609446779e-05,1.8778961872385176e-05,13417.866084973934,42.619609559563436,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1016,0.2,EKF,0,,5,1.0,3.8080091456722878,3960807.558742928,604136.7539282605,2409054.6036087605,39507.29311414523,5.374800061225949e-06,2.6401521458755293e-06,9.443922553048134,3.6836633734086504,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1016,0.2,SR-EKF,0,,5,1.0,3.808009145673942,3960807.5587441116,604136.7539282744,2409054.6036081286,39507.29311415009,5.374800061223845e-06,2.640152145874869e-06,9.443922553046795,3.683663373408724,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1016,0.2,IDEKF,0,,5,1.0,5.032387497675642,690622544.3894866,7234526.284992532,668172613150314.4,4744.842450543568,2.7228537331209005e-05,1.7591361071528187e-05,74.18077639420545,38.193405709293714,5.0,5,2.0037104585119335e-17,7.104232552114634e-17,nonlin_cubic,2,2
fixed_updates,1017,0.2,EKF,0,,5,1.0,1.5618532464839587,2238983.0461342684,641283.6948454679,3093837.362392727,18668.484628374186,2.6009944523168542e-06,1.9559914008834407e-06,4.864750040453577,4.010095722956791,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1017,0.2,SR-EKF,0,,5,1.0,1.5618532464815904,2238983.0461424063,641283.6948455772,3093837.3623905038,18668.484628371094,2.6009944522733887e-06,1.9559914008869076e-06,4.86475004092908,4.010095722974866,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1017,0.2,IDEKF,0,,5,1.0,2.141666238584155,3401479.4105715216,3953919.2896355214,4157222132598.471,142523.31729005763,3.325237529560834e-05,1.3184004396356097e-05,29.743983539918382,10.557669915804569,5.0,5,2.0077674592499753e-17,7.124517555804843e-17,nonlin_cubic,2,2
fixed_updates,1018,0.2,EKF,0,,5,1.0,1.79561288526832,2774901.478213151,845113.6509660651,6821399.539986281,15637.746088692924,3.3747513698190283e-06,3.2033283019782523e-06,3.8155491450762127,2.949659538297938,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1018,0.2,SR-EKF,0,,5,1.0,1.7956128852652453,2774901.478211213,845113.6509661034,6821399.539987087,15637.746088714299,3.374751369956991e-06,3.2033283026790852e-06,3.815549145138056,2.949659538297029,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1018,0.2,IDEKF,0,,5,1.0,4.984584396117927,1257141967771.5774,2442057.458171579,2508880393807.1953,10137.594196863865,1.7544134502273167e-05,1.6927278525526582e-05,62.38884414354152,36.741956501605685,5.0,5,2.5143356193701844e-17,9.657358356405888e-17,nonlin_cubic,2,2
fixed_updates,1019,0.2,EKF,0,,5,1.0,2.42531606742579,5271087.5210189875,889300.097247404,892624466938.8379,28784.483578176296,3.610623351170747e-06,2.08112131359202e-06,3.158155932990554,2.2045636252377165,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1019,0.2,SR-EKF,0,,5,1.0,2.495200956103377,5038317105.890031,889300.0972476229,881899533737.8352,28784.483578174222,1.9215218259908308e-06,2.019494480752829e-06,2627.782505356462,2.204563625237852,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1019,0.2,IDEKF,0,,5,1.0,2.138660808015229,3518753.6675015436,565380.302020874,3927578.626830872,4438.237294343966,9.765100430251235e-06,1.3848286267667225e-05,12.327264232410363,10.44657453388089,5.0,5,6.516370682432173e-17,1.3410444988634907e-16,nonlin_cubic,2,2
fixed_updates,1020,0.2,EKF,0,,5,1.0,1.6826696220104689,2596023.8030801644,2218992.1387104695,1886688.0233951441,623350.0528645132,3.799757828470023e-06,2.275039984064704e-06,7.015769823134535,4.389756740678893,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1020,0.2,SR-EKF,0,,5,1.0,1.6826696220093598,2596023.8030804554,2218992.138714708,1886688.0233945646,623350.0528647171,3.7997578284817842e-06,2.275039984063366e-06,7.015769823137856,4.389756740677448,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1020,0.2,IDEKF,0,,5,1.0,1.8749079759225131,5170335.820618502,3112076.817167775,314836.5889909311,215751.79586599194,8.73461940304151e-06,1.147464304323117e-05,36.41260015433283,11.897505363511888,5.0,5,1.2938505383207896e-17,3.358439037347305e-17,nonlin_cubic,2,2
fixed_updates,1021,0.2,EKF,0,,5,1.0,1.940531397244023,4146579.2972678854,3506065.4390338855,2543264.9712648196,269557.2611032094,2.1300082714900543e-06,1.9920867708102853e-06,6.324615094496823,3.5706292606089765,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1021,0.2,SR-EKF,0,,5,1.0,1.9405313971014568,4146579.2948755845,3506065.439034179,2543264.9711924726,269557.26110321144,2.1300082746732613e-06,1.992086770810399e-06,6.324614662158618,3.5706292606093113,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1021,0.2,IDEKF,0,,5,1.0,2.342506059942796,4085110.844162739,2820274.516015125,1195117.9337483877,110939.17676145815,1.0050207128902707e-05,9.650851193129565e-06,11.721859206899415,9.767290900144216,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1022,0.2,EKF,0,,5,1.0,1.4847089398755593,2133911.7926636534,410016.7351887437,74830389141482.72,77211.15289133482,3.245910034822804e-06,2.138186873741606e-06,2.998126083752072,2.4633807682565996,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1022,0.2,SR-EKF,0,,5,1.0,2.234015633195532,27459883160.99338,410016.7351889671,74839509251646.16,77211.15289134753,1.9115455415558655e-06,1.8080748373074914e-06,2530.7974646371504,2.4633807682561897,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1022,0.2,IDEKF,0,,5,1.0,1.6977375363579235,2646014.7960999105,114450.33295459452,2419900.3934003203,12083.257337752297,1.0040155999697088e-05,1.2706921328061782e-05,31.351103418196004,10.97371767009458,5.0,5,3.37354481183635e-17,7.207052625052717e-17,nonlin_cubic,2,2
fixed_updates,1023,0.2,EKF,0,,5,1.0,1.685524568159989,3522312.6132241315,1518747.2449429512,15289458.413922602,127362.3030467292,3.5440961715921043e-06,2.035030522234822e-06,5.4451078348937765,2.90671918408861,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1023,0.2,SR-EKF,0,,5,1.0,1.6855245681557631,3522312.6132213464,1518747.2449452914,15289458.4139305,127362.30304688214,3.544096171705796e-06,2.035030522232813e-06,5.445107835280268,2.9067191840872977,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1023,0.2,IDEKF,0,,5,1.0,2.196503654094593,3854079.3152092574,833123.6273849861,6509914.725844187,37505.7201270395,8.059143283804159e-06,1.0202711904500619e-05,11.019840462202902,9.037955780172735,5.0,5,5.501680215641962e-17,1.177439094895627e-16,nonlin_cubic,2,2
fixed_updates,1024,0.2,EKF,0,,5,1.0,3.324592863081971,6388947.218417833,1230782.7002789762,84738.49023820301,11429.77246060458,7.273988457332558e-06,5.237980082521973e-06,31.774254357323365,6.462024586839381,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1024,0.2,SR-EKF,0,,5,1.0,3.3245928634295696,6388947.218610536,1230782.7009804498,84738.49031258102,11429.772460611259,7.273988459796807e-06,5.2379800904128795e-06,31.774254360852517,6.462024586216284,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1024,0.2,IDEKF,0,,5,1.0,3.807741279367929,20800425.006198395,19277310.61620003,153422779878658.34,6236.429743744691,4.179630346872829e-05,2.005614210834106e-05,65.91686935023519,43.581755952148626,5.0,5,3.319798418087382e-17,1.3684672349991876e-16,nonlin_cubic,2,2
fixed_updates,1025,0.2,EKF,0,,5,1.0,2.347449721685167,7925654.553054613,3765218.60132069,701933.9990458156,405814.6850656151,2.1606815030467433e-06,1.625079361995056e-06,2.7141687791638645,1.324068323229149,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1025,0.2,SR-EKF,0,,5,1.0,2.3474497216854973,7925654.553065678,3765218.601296473,701933.9990460753,405814.68506596156,2.1606815030476548e-06,1.625079361994347e-06,2.714168779165623,1.3240683232314228,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1025,0.2,IDEKF,0,,5,1.0,2.592858272163956,5342676.456018495,3223829.751845568,364938.325837252,164460.9542347156,9.024562752357345e-06,8.586635715489517e-06,12.064518829743964,6.967023206260263,5.0,5,3.1109469493281636e-17,1.2640415006195784e-16,nonlin_cubic,2,2
fixed_updates,1026,0.2,EKF,0,,5,1.0,2.053537798922737,4621504.200944873,2670972.12824527,10958548.562809737,229060.4693054188,3.737739243686301e-06,2.303604337228765e-06,5.275369546591591,2.8584430221941455,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1026,0.2,SR-EKF,0,,5,1.0,2.0535377989218038,4621504.200943051,2670972.128248096,10958548.562813122,229060.46930559375,3.737739243680802e-06,2.30360433722875e-06,5.27536954662101,2.8584430221897623,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1026,0.2,IDEKF,0,,5,1.0,3.068103104947098,8541068.408365937,2099221.2869866774,5512689.571267621,47280.76561111859,1.1479688761293162e-05,1.5218467776115208e-05,16.457376618717262,14.039075426307825,5.0,5,3.42773815593345e-17,7.64843286203539e-17,nonlin_cubic,2,2
fixed_updates,1027,0.2,EKF,0,,5,1.0,2.4597852698967437,10386679.07193077,8914917.989998033,2313661043154.7783,801608.8573975872,2.8761751313957505e-06,1.2235370356487347e-06,3.2571912009515396,2.651904367864057,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1027,0.2,SR-EKF,0,,5,1.0,2.5060913358679215,2537120826.196689,17740906.411819387,2313607432261.302,801608.8573978406,1.2180575745309716e-06,1.2235370356444138e-06,2626.9866630726547,2.6519043678634877,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1027,0.2,IDEKF,0,,5,1.0,3.8152445066352394,16938290.6483571,9512653.114996154,2895868.10014223,242500.27704470424,4.716480824677315e-06,3.0993543237008884e-06,6.661956063850265,6.73396404228896,5.0,5,1.4307085956377182e-17,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1028,0.2,EKF,0,,5,1.0,3.5233075567657695,46355397.65767663,25553437.128849413,1767553.2410196117,418191.8867002275,1.1045144729471558e-06,9.155552197343784e-07,3.1225870461151097,3.796993390000358,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1028,0.2,SR-EKF,0,,5,1.0,3.52330755676745,46355397.657824025,25553437.128999818,1767553.241023612,418191.88670275506,1.1045144729437495e-06,9.155552197310707e-07,3.1225870461132486,3.7969933899900674,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1028,0.2,IDEKF,0,,5,1.0,3.8990085062305058,26967429.911220122,19667017.741208524,1313187.8683549669,448863.901253397,1.9673025121943106e-06,1.7407710168052865e-06,3.5624474355137097,2.677706366719564,5.0,5,1.3740613111621087e-17,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1029,0.2,EKF,0,,5,1.0,15.398875822780768,245021094711.90973,11693793.539734695,4376072011032809.5,1290861.91855065,5.677101092475032e-06,1.9963618664564686e-06,33.99928623293766,5.374926348039969,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1029,0.2,SR-EKF,0,,5,1.0,4.268645241849338,23784528500.32411,11693793.53972937,4389402608023589.0,1290861.9185502206,4.57272883346809e-06,1.625079361994347e-06,5178.226934289995,42.58047753386808,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1029,0.2,IDEKF,0,,5,1.0,9.738826549290836,382133935017.22205,9649296.363048967,4817014403885796.0,48508641.210266404,3.6542576798078535e-05,1.5443445083617227e-05,1864.1269987645599,33.4994838432579,5.0,5,2.9783896366143697e-17,1.1892329248649218e-16,nonlin_cubic,2,2
fixed_updates,1030,0.2,EKF,0,,5,1.0,1.5510407193512112,2043250.640115064,689669.6523154781,1775779.606151543,20477.89801361189,1.972216415946207e-06,1.9293383937506314e-06,16.426172340777025,2.04373589585822,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1030,0.2,SR-EKF,0,,5,1.0,1.5510411970389462,2043286.0164106004,689669.6523158215,1775779.7053989898,20478.394377175446,1.972176532161554e-06,1.9293383938816606e-06,16.508814304741986,2.0437358959211323,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1030,0.2,IDEKF,0,,5,1.0,1.933792361974054,2203223.0039721923,368015.99645497586,728186.099167746,13892.424264905594,1.1898481276181902e-05,1.3859375533907176e-05,15.534719915695206,11.906008606984797,5.0,5,5.828639480890066e-18,2.9143197404450333e-17,nonlin_cubic,2,2
fixed_updates,1031,0.2,EKF,0,,5,1.0,1.7387056532399214,2839113.774242547,1469076.2769955187,2647126.7846784433,33455.31901378877,1.7882567081974368e-06,1.8037050160415046e-06,14.710707005933699,1.841627510783345,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1031,0.2,SR-EKF,0,,5,1.0,1.7387056017745945,2839111.2576396377,1469076.276995649,2647126.773392131,33455.26261573441,1.7882592599678641e-06,1.803705016041644e-06,14.706759054828932,1.8416275107770013,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1031,0.2,IDEKF,0,,5,1.0,2.2644917110294087,69648357724.93329,1425916.2057223164,1246027.4758161604,48134.76632087308,7.276015496656046e-06,9.137724530902138e-06,9.958887971343163,8.390046905295598,5.0,5,3.822075278746268e-17,1.6196056653286306e-16,nonlin_cubic,2,2
fixed_updates,1032,0.2,EKF,0,,5,1.0,2.6382207331141,6148333.910714531,6516404.659383027,1163011930152.7388,377783.3627447813,3.6925223573060913e-06,3.398916011277701e-06,3.4495734675766188,3.241877610539261,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1032,0.2,SR-EKF,0,,5,1.0,2.730230173256843,8353019700.501895,6516404.659384269,1142947802340.937,377783.3627449335,2.336472881864554e-06,1.954612269071095e-06,2545.420751088166,3.2418776105357447,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1032,0.2,IDEKF,0,,5,1.0,2.3742793041058734,4230133.636948282,972297.5200206265,3107722.743048929,51937.47805237269,1.5752458348380162e-05,1.5101500776952112e-05,19.579503672053452,13.127999045825932,5.0,5,5.60077850778208e-17,1.4639280467902972e-16,nonlin_cubic,2,2
fixed_updates,1033,0.2,EKF,0,,5,1.0,1.5930723558084514,2329172.977960556,1286937.0915639126,3034004.579810893,7784.146498069825,2.334101285427215e-06,1.963256582202497e-06,4.709786762617982,2.952617309110105,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1033,0.2,SR-EKF,0,,5,1.0,1.593072355783444,2329172.977923763,1286937.0915649002,3034004.579788342,7784.146500884641,2.334101285517221e-06,1.9632565822006496e-06,4.709786763101327,2.9526173092249266,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1033,0.2,IDEKF,0,,5,1.0,2.5008438321372752,3992772.0023867274,2848420.182245775,3185906841976.878,83861.5636438957,1.4174352669633992e-05,1.3611839338106652e-05,14.822550900103021,10.67074633433405,5.0,5,3.561527649890312e-17,1.4893318509006526e-16,nonlin_cubic,2,2
fixed_updates,1034,0.2,EKF,0,,5,1.0,2.3923227766820734,4131005.0321372068,2006328.8923928998,2189047.312321559,17671.431679751633,8.903483842026871e-06,4.187975394299574e-06,26.76178947684059,4.389756740678893,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1034,0.2,SR-EKF,0,,5,1.0,2.3923216569341825,4131008.7211011997,2006349.0953178704,2189047.716396631,17671.431679760157,8.903467992963151e-06,4.187975394298106e-06,26.761987964224705,4.389756740677448,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1034,0.2,IDEKF,0,,5,1.0,4.762558661238614,245179054.5352961,8571208.495126339,520164398220602.3,2940.4968511119405,3.0688459687221585e-05,1.785427012884622e-05,61.74113721215239,38.76807510494526,5.0,5,2.2922454816900885e-17,8.546907668005408e-17,nonlin_cubic,2,2
fixed_updates,1035,0.2,EKF,0,,5,1.0,1.764086015805954,4671809.286273577,1980840.2828562972,3287006.00758056,55153.63164303873,5.570754580670748e-06,2.8151233746486915e-06,25.245668397041335,3.691604910431545,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1035,0.2,SR-EKF,0,,5,1.0,1.7640860158068925,4671809.286324659,1980840.2828564066,3287006.007578736,55153.63165337633,5.570754580209479e-06,2.815123374657938e-06,25.245668397399278,3.6916049104308764,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_updates,1035,0.2,IDEKF,0,,5,1.0,2.518329256606438,5570643.635156905,1477848.8725288361,1194202614497.5063,107938.93809669932,1.8157398267493833e-05,1.774352628212197e-05,20.073180989810997,19.94270980134686,5.0,5,7.036784350313613e-17,1.467137636322322e-16,nonlin_cubic,2,2
fixed_updates,1036,0.2,EKF,0,,5,1.0,3.446400665042082,4929408.44481759,1950221.84629711,8432575.469959863,51849.390239103996,3.5976930038509268e-06,2.523240394374222e-06,5.037079126143088,3.4042313119670338,nan,nan,nan,nan,nonlin_cubic,2,2
