seed,delta,case,measurement,sigma,Rmode,metric,include_initial,truth_noise,truth_qscale,P0_scale,x0_perturb,EKF_armse,EKF_time,EKF_failed,EKF_failure_message,SR-EKF_armse,SR-EKF_time,SR-EKF_failed,SR-EKF_failure_message,IDEKF_armse,IDEKF_time,IDEKF_failed,IDEKF_failure_message,SR_minus_IDEKF,IDEKF_percent_improvement_over_SR,IDEKF_beats_SR,EKF_minus_IDEKF
4,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.41993955847,0.200534500007,0,,4.11422010789,0.205054209044,0,,4.99716183356,0.253212416021,0,,-0.88294172567,-21.4607313784,0,1.42277772491
5,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.20329427549,0.0463196250494,0,,3.20329427537,0.0476232080255,0,,8.76695176144,0.167126542015,0,,-5.56365748607,-173.685493988,0,-5.56365748595
6,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.82246648127,0.0480814999901,0,,4.82246648082,0.0493944160407,0,,9.30015946121,0.234760666033,0,,-4.47769298039,-92.8506812479,0,-4.47769297994
7,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.04822644862,0.285590584041,0,,3.5930711605,0.278120625007,0,,5.26690587931,0.163788874983,0,,-1.67383471881,-46.5850700986,0,-3.21867943069
8,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,9.08698514415,0.135823459015,0,,8.08993862958,0.253873499983,0,,5.62900799648,0.158967750031,0,,2.4609306331,30.4196452629,1,3.45797714767
9,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.98003917257,0.0467780000181,0,,3.98003916566,0.0477930839988,0,,3.33720057189,0.162847624975,0,,0.642838593765,16.1515645201,1,0.642838600674
10,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,46.7780589257,0.222314790997,0,,8.10865252719,0.151805500034,0,,3.81546989917,0.049858000013,0,,4.29318262802,52.9456973723,1,42.9625890266
11,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.26542184605,0.0461837080074,0,,4.26542184603,0.0472042079782,0,,5.36308164064,0.0498729579849,0,,-1.09765979461,-25.7339094287,0,-1.09765979459
12,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.50504685504,0.180817166984,0,,3.40955788248,0.184604417009,0,,3.90201456207,0.158141541993,0,,-0.492456679593,-14.4434174919,0,0.603032292973
13,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,12.3560950301,0.156035416992,0,,5.1921755253,0.268047042016,0,,4.81122290989,0.102327124972,0,,0.380952615414,7.33705194591,1,7.54487212024
14,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.88421832337,0.0469115839805,0,,5.88421832338,0.0483203339973,0,,3.17802767039,0.163873000012,0,,2.70619065299,45.9906567749,1,2.70619065298
15,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.28151161633,0.0463449580129,0,,6.28151161543,0.0477538750274,0,,14.2837156496,0.0558234580094,0,,-8.00220403416,-127.392967236,0,-8.00220403326
16,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.42072352765,0.189966333041,0,,4.03397008945,0.200882083969,0,,3.72182735273,0.207268416998,0,,0.312142736722,7.73785451553,1,0.698896174917
17,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.4410781349,0.047853459022,0,,10.441078135,0.0493180420017,0,,21.2364111803,0.166488874995,0,,-10.7953330453,-103.392895884,0,-10.7953330454
18,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.93207638214,0.265896999976,0,,3.13510743814,0.155824957998,0,,2.85470404559,0.294619332999,0,,0.280403392549,8.94398032865,1,0.0773723365486
19,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.15243804979,0.270104166004,0,,3.69673070995,0.154531042033,0,,3.73819043676,0.046831332962,0,,-0.0414597268058,-1.12152412655,0,-0.585752386963
20,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.78807610209,0.135124834022,0,,4.80347872455,0.181304417027,0,,2.40954156103,0.163942000014,0,,2.39393716352,49.8375719097,1,4.37853454106
21,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.27103842077,0.0417702909908,0,,6.27103842062,0.0431384579861,0,,6.0569596934,0.0453908750205,0,,0.21407872722,3.41376838827,1,0.214078727373
22,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.31441948615,0.203526416968,0,,5.95392267994,0.202098874957,0,,4.48596852196,0.200624375022,0,,1.46795415798,24.6552438937,1,1.82845096419
23,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.61304673095,0.199167707993,0,,3.37160847625,0.199211250001,0,,3.27541967959,0.217647791025,0,,0.0961887966579,2.8529052924,1,0.337627051359
24,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.4352255648,0.174042749975,0,,3.3775520688,0.175753332966,0,,3.64929340347,0.20565316698,0,,-0.271741334666,-8.0455113387,0,-0.214067838665
25,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.53029231891,0.183928499988,0,,4.56415576039,0.184514791006,0,,4.46564730163,0.14649545803,0,,0.0985084587639,2.15830624403,1,0.0646450172838
26,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.10039658129,0.0426293329801,0,,4.10039658129,0.04377345799,0,,4.56663434196,0.0448210839531,0,,-0.466237760675,-11.3705528583,0,-0.466237760676
27,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.46994424429,0.421451832983,0,,3.45830540015,0.304370541009,0,,5.03394787948,0.161256416992,0,,-1.57564247933,-45.5611143904,0,-2.56400363518
28,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.39274018468,0.0466261249967,0,,6.39274018629,0.0484100829926,0,,3.07935521201,0.161593666009,0,,3.31338497428,51.8304338629,1,3.31338497268
29,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.37495362902,0.186961500032,0,,2.37388366709,0.188701083011,0,,5.58578302779,0.30286062503,0,,-3.2118993607,-135.30146423,0,-3.21082939877
30,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.43014728587,0.159065124986,0,,4.83128750514,0.270744083042,0,,6.56456438855,0.150496833958,0,,-1.73327688341,-35.8760864794,0,1.86558289732
31,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.40048776957,0.160065000004,0,,2.4051765741,0.160664208001,0,,3.69372288139,0.403069749998,0,,-1.28854630729,-53.5738756634,0,-1.29323511182
32,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.35526880165,0.192036875,0,,4.0995770534,0.195621374995,0,,4.83221448817,0.15979783301,0,,-0.732637434765,-17.8710492624,0,0.523054313487
33,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.97387191295,0.283946125011,0,,3.22170813263,0.19129454199,0,,2.60928058944,0.33822437498,0,,0.612427543183,19.0094048862,1,1.36459132351
34,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.10429409455,0.0470024579554,0,,3.10429409455,0.0484391249483,0,,3.667192516,0.28701179201,0,,-0.562898421455,-18.1328960566,0,-0.562898421457
35,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.89923217305,0.195872958982,0,,2.89925190398,0.197579166968,0,,6.70924136848,0.154022500035,0,,-3.8099894645,-131.412846854,0,-3.81000919543
36,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,14.3600297479,0.171498666983,0,,5.52247426537,0.228499041987,0,,10.8031966198,0.342766624992,0,,-5.28072235439,-95.622398596,0,3.5568331281
37,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.80638011096,0.200398374989,0,,1.85127111658,0.201011250028,0,,3.62836887859,0.190329166013,0,,-1.77709776201,-95.9933823896,0,-1.82198876764
38,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.73195176349,0.200535040989,0,,1.732016992,0.201626125025,0,,4.4977836199,0.184458333009,0,,-2.7657666279,-159.684728307,0,-2.76583185641
39,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.7592718796,0.265172999993,0,,3.72420023832,0.15627395804,0,,6.8463114569,0.204421583039,0,,-3.12211121857,-83.8330653236,0,3.91296042274
40,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.05081853152,0.158982374996,0,,3.93041325611,0.162051624968,0,,4.55431427509,0.161900834006,0,,-0.623901018982,-15.8736748104,0,1.49650425643
41,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,21.8380384174,0.158669750032,0,,5.17119634472,0.272805000015,0,,4.64760720266,0.105578624993,0,,0.523589142065,10.1251065936,1,17.1904312147
42,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.28516713868,0.301154832996,0,,3.88123905694,0.195058541954,0,,4.33293866511,0.163836207998,0,,-0.451699608172,-11.6380259382,0,-0.047771526437
43,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.04261632833,0.0479098749929,0,,5.04261632819,0.0496137090377,0,,7.10055750689,0.167088999995,0,,-2.0579411787,-40.8109807442,0,-2.05794117856
44,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.19510755051,0.0459726660047,0,,4.19510755052,0.0479728339706,0,,7.94534046069,0.163773290988,0,,-3.75023291017,-89.395393682,0,-3.75023291018
45,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.51009188958,0.197445624974,0,,3.05548366805,0.238041375007,0,,3.4718658764,0.255211749987,0,,-0.416382208353,-13.6273747003,0,-1.96177398683
46,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.71501930688,0.140317000041,0,,6.70883589315,0.14213612501,0,,3.82827130992,0.156513875001,0,,2.88056458323,42.9368765179,1,2.88674799696
47,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.75824494958,0.155821958033,0,,3.45970104269,0.154179500008,0,,3.63770549798,0.052545582992,0,,-0.178004455286,-5.14508199087,0,0.120539451595
48,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,9.15607685122,0.162602459022,0,,9.18582309981,0.163477582973,0,,7.07125808683,0.157930165995,0,,2.11456501298,23.0198751925,1,2.08481876439
49,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.7221204664,0.0470389580005,0,,4.72212046641,0.0486014169874,0,,8.90242322984,0.16202079202,0,,-4.18030276343,-88.5259661027,0,-4.18030276344
50,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.30704607626,0.254213833017,0,,1.60367857464,0.265948250017,0,,1.62010192894,0.253743625013,0,,-0.0164233543027,-1.02410511448,0,-0.313055852688
51,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.53445310236,0.196196875011,0,,3.2755126199,0.197072499956,0,,3.47908038713,0.161880875006,0,,-0.203567767238,-6.21483690833,0,0.0553727152222
52,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.85131928793,0.08450300002,0,,3.85131928808,0.0856759579619,0,,3.27848613752,0.160288124986,0,,0.572833150564,14.8736863323,1,0.572833150415
53,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.2173587799,0.110961333034,0,,3.21735875085,0.113174332946,0,,5.20300072603,0.159150041989,0,,-1.98564197518,-61.7165236752,0,-1.98564194613
54,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.42892744391,0.0457408749498,0,,3.42892744401,0.0472392920055,0,,3.25516982791,0.278363624995,0,,0.173757616102,5.06740428134,1,0.173757616003
55,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.26788089696,0.153145666001,0,,4.0957545747,0.155375542003,0,,4.24031931561,0.220405250031,0,,-0.144564740905,-3.52962410877,0,0.027561581359
56,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.05989642746,0.231226540986,0,,2.418785499,0.231215125008,0,,5.30766473179,0.267102541984,0,,-2.88887923279,-119.435114606,0,-3.24776830433
57,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.00916252557,0.304364416981,0,,1.21739559785,0.245258832991,0,,2.77504637638,0.207083916001,0,,-1.55765077853,-127.949434126,0,-0.765883850814
58,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.9134971586,0.143941999995,0,,2.91356978497,0.145972875005,0,,3.75917967388,0.0521779159899,0,,-0.84560988891,-29.0231554869,0,-0.845682515282
59,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,24.4871757788,0.257196624996,0,,6.70062757283,0.156572583015,0,,4.91784582337,0.200524749991,0,,1.78278174947,26.6061906902,1,19.5693299555
60,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.09585201858,0.262162833009,0,,1.9774103348,0.263543082983,0,,2.70605551565,0.197818833985,0,,-0.72864518085,-36.8484561868,0,-0.610203497066
61,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.59045674106,0.152613291051,0,,3.5459718124,0.153583417006,0,,4.6961798708,0.155774000043,0,,-1.1502080584,-32.4370333227,0,-1.10572312974
62,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.40625239394,0.0465251670103,0,,4.40625239394,0.0480657500448,0,,5.53633986638,0.161536917032,0,,-1.13008747244,-25.6473613267,0,-1.13008747244
63,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.65921032722,0.200986334006,0,,3.21083393346,0.202251458017,0,,3.72150779134,0.207843167009,0,,-0.510673857873,-15.9047110021,0,-0.0622974641153
64,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.06373436951,0.0465438340325,0,,5.06373436901,0.0478870419902,0,,3.84401041145,0.0509092909633,0,,1.21972395756,24.0874395984,1,1.21972395806
65,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.49385360671,0.337334416981,0,,2.89828571516,0.19789279101,0,,2.34422560704,0.189343874983,0,,0.554060108114,19.1168215479,1,0.149627999668
66,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,16.7452182694,0.158228209009,0,,5.30609703783,0.383857584035,0,,4.06211401886,0.103178415971,0,,1.24398301897,23.4444076334,1,12.6831042505
67,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.94745709413,0.189541500004,0,,2.32714347331,0.197814249957,0,,3.02950932001,0.199343208049,0,,-0.702365846693,-30.1814587175,0,-0.0820522258754
68,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.72355031174,0.344599457982,0,,6.30201088474,0.188860375027,0,,2.201529917,0.0992470420315,0,,4.10048096773,65.0662311242,1,0.522020394732
69,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.34246808159,0.0473634169903,0,,4.34246808159,0.0487550830003,0,,10.687321694,0.159538042033,0,,-6.34485361244,-146.11169255,0,-6.34485361244
70,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.77203263163,0.133793874993,0,,1.77203263157,0.135003500036,0,,4.32980772164,0.254153458984,0,,-2.55777509007,-144.341308647,0,-2.55777509001
71,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,9.12872097163,0.205852125015,0,,4.66153670768,0.315713750024,0,,5.1813631197,0.162681834016,0,,-0.519826412018,-11.1513958726,0,3.94735785193
72,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.78844769461,0.0488324159523,0,,8.78844707253,0.0500729999621,0,,17.1131391386,0.168665333011,0,,-8.32469206612,-94.7231290969,0,-8.32469144403
73,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.03364355368,0.25312620803,0,,1.85872822173,0.219559457968,0,,3.84073077588,0.269503333024,0,,-1.98200255415,-106.632187051,0,0.192912777796
74,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.47829534035,0.268730333017,0,,1.33262722684,0.254833124985,0,,2.13477205418,0.208666833991,0,,-0.802144827334,-60.1927389129,0,-0.656476713822
75,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.63677219777,0.15598195896,0,,2.64746790116,0.15780575003,0,,4.10469371716,0.0484437500127,0,,-1.457225816,-55.0422467958,0,-1.46792151939
76,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.96156074542,0.0942717500147,0,,1.96156074549,0.095921583008,0,,3.3474370262,0.148114375013,0,,-1.38587628072,-70.6517136368,0,-1.38587628078
77,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.81261068471,0.15052645799,0,,2.72857953964,0.190619750007,0,,4.77407677249,0.0464727500221,0,,-2.04549723286,-74.9656443268,0,0.0385339122123
78,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.28041981724,0.156877208967,0,,3.56511921337,0.269488333957,0,,4.13583321507,0.146072542004,0,,-0.570714001694,-16.0082725861,0,0.144586602178
79,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.81651635181,0.0444054999971,0,,3.81651635178,0.045918458025,0,,4.0551404626,0.0480667909724,0,,-0.238624110826,-6.25240635259,0,-0.238624110791
80,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.82614324201,0.441676083021,0,,4.31098715557,0.19179820799,0,,3.90934767933,0.187522541964,0,,0.401639476245,9.3166474812,1,0.916795562686
81,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.83162730305,0.0454449580284,0,,7.83162730297,0.0468686249806,0,,5.79847024202,0.0484042090247,0,,2.03315706095,25.9608505652,1,2.03315706103
82,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,10.8904678262,0.199645792018,0,,3.66625835639,0.192617834022,0,,15.8397451207,0.194265209022,0,,-12.1734867643,-332.041159704,0,-4.94927729449
83,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.25264268665,0.248187291028,0,,2.43056940786,0.219529833004,0,,4.18935122483,0.155171583989,0,,-1.75878181697,-72.3608966396,0,2.06329146182
84,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.09695635346,0.162221290986,0,,1.92541992208,0.185651874985,0,,3.67156750948,0.262765499996,0,,-1.74614758741,-90.6891825198,0,-0.574611156028
85,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.67287539515,0.189844582987,0,,5.68073146152,0.19062941696,0,,3.90322523644,0.248647041968,0,,1.77750622509,31.2900941917,1,1.76965015871
86,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,6.75599611268,0.0473340000026,0,,6.75599611267,0.0486967079923,0,,2.43419048954,0.156108290947,0,,4.32180562313,63.9699246573,1,4.32180562314
87,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.82510854759,0.146060874977,0,,4.83671478176,0.147546082968,0,,5.29367419798,0.211779707985,0,,-0.456959416227,-9.44772302785,0,-0.468565650394
88,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,7.51786847005,0.0481245419942,0,,7.51786847002,0.0492121669813,0,,11.1014698881,0.165797083988,0,,-3.58360141808,-47.6677855216,0,-3.58360141806
89,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.7027959441,0.321243000042,0,,3.40850250398,0.161091542046,0,,4.19559596576,0.337663499988,0,,-0.787093461786,-23.0920605418,0,-1.49280002166
90,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.2181121871,0.263130915991,0,,3.16153019052,0.155911459005,0,,3.50936779845,0.156755542033,0,,-0.347837607925,-11.0021915643,0,-0.291255611347
91,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.60611935663,0.351454416988,0,,3.54712681161,0.239020959008,0,,3.20516371848,0.0513540829998,0,,0.34196309313,9.64056576749,1,-0.599044361857
92,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.47397014852,0.144342917018,0,,3.4740088834,0.148678500031,0,,4.50350700031,0.237757124996,0,,-1.0294981169,-29.6342971897,0,-1.02953685179
93,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.44704553153,0.161117041018,0,,2.55214405681,0.163009124983,0,,2.41050369466,0.329667499987,0,,0.141640362149,5.54985764895,1,0.0365418368714
94,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,13.4677155511,0.048684666981,0,,13.467715551,0.0501810420537,0,,4.41070451899,0.0521202909877,0,,9.05701103206,67.249794501,1,9.0570110321
95,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.86364754542,0.15647425002,0,,2.86335325773,0.157678875024,0,,3.63972435792,0.298788084008,0,,-0.776371100183,-27.1140523121,0,-0.7760768125
96,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.40545226947,0.307233166997,0,,5.89531571492,0.23829537502,0,,5.05969787565,0.296004750009,0,,0.835617839267,14.174267837,1,0.345754393819
97,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1818.09107842,0.202265957952,0,,2.73013209811,0.197865916009,0,,1.84566509064,0.347428165958,0,,0.884467007468,32.3964912936,1,1816.24541333
98,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,8.53234962712,0.275382584019,0,,3.45360947861,0.191111999971,0,,2.86729302471,0.268055500055,0,,0.586316453893,16.9769181352,1,5.66505660241
99,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.61289273561,0.0474833340268,0,,4.61289273559,0.0489430409507,0,,10.3102952939,0.164100832946,0,,-5.6974025583,-123.510406265,0,-5.69740255829
100,0.4,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,13.054304097,0.19312083401,0,,4.28526240075,0.300469791051,0,,3.65025060973,0.257558165991,0,,0.635011791022,14.818504251,1,9.40405348722
1,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.77126563733,0.0421568329912,0,,3.77126563734,0.0431752500008,0,,2.72507215141,0.203743915947,0,,1.04619348593,27.741177274,1,1.04619348592
2,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.91335792853,0.216340249986,0,,1.98452083969,0.211679250002,0,,2.70522816051,0.187933957961,0,,-0.720707320817,-36.3164400395,0,-0.791870231977
3,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,1.47553689164,0.198684500006,0,,1.48247247256,0.193511374993,0,,1.66674140074,0.183550333022,0,,-0.184268928174,-12.4298380971,0,-0.1912045091
4,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,5.77000930039,0.142260333989,0,,3.28305094687,0.255580541969,0,,2.68870634356,0.24696079205,0,,0.594344603314,18.1034230943,1,3.08130295684
5,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.99552595224,0.144148499996,0,,3.32545512482,0.25454562495,0,,1.37810033505,0.201938999991,0,,1.94735478977,58.5590458051,1,2.6174256172
6,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.22967013631,0.145469042007,0,,3.46965377174,0.146549583995,0,,3.18032772723,0.146541958966,0,,0.289326044512,8.33875837608,1,0.0493424090856
7,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.73549771349,0.0354582080035,0,,3.73549771349,0.0365538339829,0,,3.72927220047,0.037095583044,0,,0.0062255130161,0.166658193729,1,0.00622551301617
8,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.77082954493,0.293479291024,0,,4.84124837386,0.29162187496,0,,4.28379375037,0.0379356669728,0,,0.557454623489,11.5146875442,1,0.487035794561
9,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.9862642395,0.0352053749957,0,,2.9862642395,0.0360532920458,0,,3.06806232128,0.0393387080403,0,,-0.081798081772,-2.739144135,0,-0.0817980817719
10,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.04700937199,0.154259958013,0,,4.08137331097,0.154889666999,0,,1.74944643422,0.426260166976,0,,2.33192687674,57.1358388235,1,2.29756293776
11,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,3.1784400579,0.154641249974,0,,3.51983679116,0.156458500016,0,,2.02912332801,0.206000917009,0,,1.49071346315,42.3517779828,1,1.14931672989
12,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,4.51462588231,0.0337638750207,0,,4.51462588231,0.0349954169942,0,,4.49769792502,0.0368639590451,0,,0.0169279572955,0.374958141312,1,0.0169279572956
13,0.5,vdp,nonlin_cubic,0.001,aniso,avg,0,1,10,0.01,1.5 -1.0,2.80164927915,0.149564041989,0,,1.66718453847,0.259757207998,0,,2.7869929348,0.148729500012,0,,-1.11980839633,-67.1676332463,0,0.0146563443499
