split,seed,delta,filter,failed,failure_message,posterior_ARMSE,predicted_ARMSE,mean_posterior_NEES,median_posterior_NEES,mean_predicted_NEES,mean_NIS,strong_direction_RMSE,weak_direction_RMSE,mean_strong_variance,mean_weak_variance,mean_trace_contraction,mean_whitened_H_condition,mean_information_condition,mean_correction_norm,name,prior_scale,r_scale,weak_inflation,posterior_scale
tuning,4028,0.2,ID_p10_r0.5_w1_post3,0,,20493.55525564221,20445.12671347427,37304028569.96549,6633668.459186982,1331113766.1801336,83477603.26652505,8.18920581871956,20493.553619442595,3.818072854887721e-05,6965.325199176712,6.922120125398796,3264985.7682966627,40393898342776.89,16329.312243569158,ID_p10_r0.5_w1_post3,10.0,0.5,1.0,3.0
tuning,4028,0.2,ID_p10_r0.5_w10_post1,0,,358989.65164750465,342936.2748425308,29502961709.18754,204552105.18460292,1494900744425.7292,2392809170.2213974,8.918708754247147,358989.65153671685,2.4363665478434515e-05,913.2203286565218,37.253245354402715,2973013.5694224937,25018773609260.504,183932.14610319902,ID_p10_r0.5_w10_post1,10.0,0.5,10.0,1.0
tuning,4028,0.2,ID_p10_r0.5_w10_post3,0,,64592.694229468776,64567.557198697636,4148600711.7175035,81957856.98409255,1463562172775.7166,269449683.73029554,8.287590309411751,64592.69369779755,7.573705226776055e-05,4905.144773679419,90.70521974191259,2491485.9241463626,15692214471413.934,41269.723612675174,ID_p10_r0.5_w10_post3,10.0,0.5,10.0,3.0
tuning,4028,0.2,ID_p10_r1_w0_post1,0,,3.748787344161568,4.345911242275834,95509659780.93387,115007.63074952098,955095336983.2064,290221.4904397597,2.636336080238079,2.6651714060789535,0.00015540136210178836,0.00012689793555876555,2.7673785931998913,122649.82372363152,26076481776.410934,3.1126757904572604,ID_p10_r1_w0_post1,10.0,1.0,0.0,1.0
tuning,4028,0.2,ID_p10_r1_w0_post3,0,,3.739692855976421,4.15985527339607,63740367770.3311,159183.30104399862,1912208414378.4583,729208.8309123749,2.3249523775020684,2.9291464796743365,0.0004943130529021179,0.0004098285717731638,10.644241592684912,126380.67772036334,33217993114.869274,2.3948167758414582,ID_p10_r1_w0_post3,10.0,1.0,0.0,3.0
tuning,4028,0.2,ID_p10_r1_w1_post1,0,,740666.7714913394,40532.47790116491,22622878524738.855,371334.5523819662,17240474231497.588,1851574217973.8152,39.71853042247709,740666.770426379,0.00015693592025678267,2044.9480884057216,2.595617480061521,84056867.82482043,9316207300356134.0,259685.29256976728,ID_p10_r1_w1_post1,10.0,1.0,1.0,1.0
tuning,4028,0.2,ID_p10_r1_w1_post3,0,,303263.0471269004,303245.1360471991,90519855952.59775,32734262.83854519,65516107238.62456,5163236276.680638,10.2150713331419,303263.0469548589,5.413231414744755e-05,12388.800857300039,7.42948562892622,5784291.652893559,115476458153503.9,188845.61887402448,ID_p10_r1_w1_post3,10.0,1.0,1.0,3.0
tuning,4028,0.2,ID_p10_r1_w10_post1,0,,843380.3444581783,840915.9891014879,32305160129012.74,1061456529125.1365,30329277279257.105,3338849983756.7725,48.10971111069046,843380.3430859953,0.00012541159808728794,7379.352805363323,8.535853812122166,126074845.96281593,1.271984079667318e+16,336275.7491474728,ID_p10_r1_w10_post1,10.0,1.0,10.0,1.0
tuning,4028,0.2,ID_p10_r1_w10_post3,0,,250041.94512255286,220930.5849578753,1195231198856.8833,10546118407.762989,17864712241085.207,70980462539.42976,20.929214096664012,250041.94424663583,0.0003764144952550225,24159.987377508136,17.878399032066874,24239800.551682558,1873112069406938.5,184059.5298953078,ID_p10_r1_w10_post3,10.0,1.0,10.0,3.0
tuning,4028,0.2,ID_p10_r2_w0_post1,0,,3.266597099741819,3.636746711354969,319799.0133063862,82438.147429417,2764334.037124291,262999.42541308614,1.633946484373094,2.828581888198833,0.00016690737907810142,0.00011039702438551548,4.682173768608885,109528.00459845387,22653241401.217186,1.9648783672418078,ID_p10_r2_w0_post1,10.0,2.0,0.0,1.0
tuning,4028,0.2,ID_p10_r2_w0_post3,0,,3.724383198606508,4.10441906954447,66636208507.313675,28927.43857747094,1999085071552.6042,749229.364203015,2.240995637110332,2.974721628071256,0.0011555884565959372,0.00042909077139820695,10.544126483569347,121602.17394519804,31781032178.606773,2.264169283276176,ID_p10_r2_w0_post3,10.0,2.0,0.0,3.0
tuning,4028,0.2,ID_p10_r2_w1_post1,0,,4.039367795448672,4.2788934204253,639817.0775624112,41970.06749735796,96275168239.69221,123872.73092847418,1.8454005924286496,3.593186446647579,0.00020826681565442765,0.4844346648327692,5.712010692080931,155089.5175762439,45895650445.748924,2.620550782085185,ID_p10_r2_w1_post1,10.0,2.0,1.0,1.0
tuning,4028,0.2,ID_p10_r2_w1_post3,0,,1894503.5937080977,1893363.4864301763,4154453648073.72,2741220868.225092,3628473729171.7266,351609673788.1545,24.045199419270567,1894503.5935555066,9.377303178676339e-05,24130.587729770392,7.99343806264726,31562346.801708143,736585148657711.6,1124941.015343498,ID_p10_r2_w1_post3,10.0,2.0,1.0,3.0
tuning,4028,0.2,ID_p10_r2_w10_post1,0,,1007216.6685083611,1006823.1155097549,105861025347.91963,147510347.04844624,142234542375.62262,6973530949.22833,13.489405216574808,1007216.6684180308,0.000180143015900837,7844.3452819661525,16.567337890730485,5739713.561175695,126686772520145.97,598237.171672514,ID_p10_r2_w10_post1,10.0,2.0,10.0,1.0
tuning,4028,0.2,ID_p10_r2_w10_post3,0,,283471.7122738067,282823.51783842273,2359821247583.9014,18363235347.46279,2223705015652.4746,228412989426.30118,37.30079232410277,283471.7098196833,0.00021835353284381412,41729.32448470038,26.723485134470366,71012782.3030624,1.5815470999297916e+16,159609.29132146327,ID_p10_r2_w10_post3,10.0,2.0,10.0,3.0
tuning,4029,0.2,SR-EKF,0,,3.3854729892527247,4.524538076959798,3813565744.770011,6096252.326488801,380746045418.41113,10094001.61080199,1.2150521200962716,3.159917041064423,2.060678996595489e-06,5.239858290563754e-06,0.4462202163094212,91940.60401608326,10494977588.459011,1.899072382971399,,,,,
tuning,4029,0.2,ID_baseline,0,,1.6627608185939007,2.6804024536558795,15770014045.530537,203533.65246299357,15770028923.912237,1360540.3047075875,1.1430024431523973,1.2076087755555232,7.316779985626714e-05,1.8449984229336113e-05,0.7714852540421343,60969.7925317887,4634749703.1509905,0.9327092067082189,ID_baseline,1.0,1.0,0.0,1.0
tuning,4029,0.2,ID_p1_r0.5_w0_post1,0,,2.2186338779705235,3.0175176012559617,91162646292.42601,282594.1219500111,91162652678.45029,2020134.3395413395,1.512889405180059,1.6228068067926174,3.256608022459362e-05,1.276325718349438e-05,0.7503761581650648,65594.8911766168,5203461301.429329,1.1333873754771842,ID_p1_r0.5_w0_post1,1.0,0.5,0.0,1.0
tuning,4029,0.2,ID_p1_r0.5_w0_post3,0,,3.4262594515532436,3.673826636998276,354680407625.61096,65268.711086770214,1064041371256.0072,10727466.092527345,1.4760555467111793,3.0920080615000183,0.00039784879000245046,0.0001379637624890402,1.7198353935143857,56978.57592249679,4244492972.999697,0.48650355917854055,ID_p1_r0.5_w0_post3,1.0,0.5,0.0,3.0
tuning,4029,0.2,ID_p1_r0.5_w1_post1,0,,4.116129739757696,3.328101319818633,519279.7088731776,81655.26379037056,12003387281.738644,2772.1919419875876,1.0501435429249755,3.979914895292454,8.093485503558442e-05,2.9441191953213384,0.5779314469956176,144528.8463912011,36248490062.83491,2.107366621250186,ID_p1_r0.5_w1_post1,1.0,0.5,1.0,1.0
tuning,4029,0.2,ID_p1_r0.5_w1_post3,0,,6454606.975805286,6425039.708832884,5150049962831.307,189693187491.64496,4503059683771.594,354610787177.2567,24.083676296061928,6454606.975760356,2.0887216050194985e-05,5724.572415311124,1.535031991351028,19626416.342424188,883178376149670.0,2522575.4695122805,ID_p1_r0.5_w1_post3,1.0,0.5,1.0,3.0
tuning,4029,0.2,ID_p1_r0.5_w10_post1,0,,6.167302507976872,6.275388951620506,108184719.17451866,665784.1987187469,69809515185.764,713211.4355392662,4.656808560556465,4.043482936185814,7.86479669078129e-05,0.0920253415271389,3.9861515350708183,430272.9932292568,623793736752.0052,3.0575684758777646,ID_p1_r0.5_w10_post1,1.0,0.5,10.0,1.0
tuning,4029,0.2,ID_p1_r0.5_w10_post3,0,,10.053225732994491,9.177951050589717,776055306.8917542,704949.8116448154,2849907281.152971,288239.6978946925,8.947400913319811,4.583815499653806,0.0002075266331949982,3.108028068304568,12.051564567785096,1050269.8148649647,4201851366946.5547,5.446961867385851,ID_p1_r0.5_w10_post3,1.0,0.5,10.0,3.0
tuning,4029,0.2,ID_p1_r1_w0_post3,0,,3.495787809449068,3.648471773205615,344381318760.06635,65738.40544873526,1033144031780.899,10668575.438517246,1.5133683997887648,3.1512296798572947,0.0006071430710954796,0.00020809136086327355,1.9091089896600288,57129.04592756882,4258516321.520022,0.32782273740763573,ID_p1_r1_w0_post3,1.0,1.0,0.0,3.0
tuning,4029,0.2,ID_p1_r1_w1_post1,0,,3.3985409566794997,3.5712421568553046,3121284.8950473806,12369.33705284112,386790300629.23944,9795396.380831698,1.4065808276145397,3.093802031419465,0.00012252290039168983,0.8721180721136286,1.0098744806460176,65244.68822772126,5580511309.641513,0.3264885070946768,ID_p1_r1_w1_post1,1.0,1.0,1.0,1.0
tuning,4029,0.2,ID_p1_r1_w1_post3,0,,204.85253502380917,157.7112985115246,7884194347507.516,1534041928614.236,187020585.17649654,308424.12598575914,27.817545033270154,202.9550326895171,4.420309319053531e-05,141.67147804861995,1.3566065106051322,43215857.09231813,3239772095853415.0,194.32729165544134,ID_p1_r1_w1_post3,1.0,1.0,1.0,3.0
tuning,4029,0.2,ID_p1_r1_w10_post1,0,,4.389164678609935,4.803892952427426,4343571.013394711,269790.32979585545,125503551868.27388,712536.3951142856,2.4615738335934654,3.63392636657996,9.806658073758818e-05,0.08813727932159438,4.531829999163678,218580.64207213133,133349295909.99268,1.9909504757289884,ID_p1_r1_w10_post1,1.0,1.0,10.0,1.0
tuning,4029,0.2,ID_p1_r1_w10_post3,0,,7.478896505265813,7.342220618332187,83217731.98640868,620059.795607229,86637200077.56873,277541.04374626756,6.205054478524764,4.175067886276456,0.00013132974096672327,2.7781529510008496,15.034488748958244,664082.9835664233,1596972909753.1155,3.9496057821098582,ID_p1_r1_w10_post3,1.0,1.0,10.0,3.0
tuning,4029,0.2,ID_p1_r2_w0_post1,0,,1.7103582623185243,2.702179079227469,11399962502.00962,162218.36575985636,11399973000.664104,834911.7285491917,1.0252786435750931,1.3689883449138855,0.00013134830404682487,3.239171376561354e-05,0.6989031446108633,62291.25178962655,4840894040.337242,0.8904567519045056,ID_p1_r2_w0_post1,1.0,2.0,0.0,1.0
tuning,4029,0.2,ID_p1_r2_w0_post3,0,,3.5406752287543095,3.6564827913001046,359588644785.42365,61124.66473409183,1078765973013.0436,10628110.471232971,1.534971018755965,3.1906496277550844,0.0008184631630953964,0.0001983477160799599,2.15662693182037,57699.13939686401,4312116610.039067,0.27900984331094436,ID_p1_r2_w0_post3,1.0,2.0,0.0,3.0
tuning,4029,0.2,ID_p1_r2_w1_post1,0,,3.4906526384930827,3.5794539144572766,6507614.876617506,15076.14248406468,468331993514.87695,10626825.378510334,1.4701070998229548,3.1659818315443418,0.00012015677973062689,0.43213261209652776,1.0601812880588026,62595.631694400545,4991811678.112852,0.2662930835704941,ID_p1_r2_w1_post1,1.0,2.0,1.0,1.0
tuning,4029,0.2,ID_p1_r2_w1_post3,0,,10.852416649702558,4.426879076039259,385164.65659704653,171510.99372735462,151944139208.39014,21909.782194413325,6.452034903901913,8.72617858730686,0.0011203082670579365,32.94079301605045,1.6927706208169322,97936.44211701152,18265305581.02343,5.075273288048633,ID_p1_r2_w1_post3,1.0,2.0,1.0,3.0
tuning,4029,0.2,ID_p1_r2_w10_post1,0,,3.497344792321973,3.9503568867246797,231867.90354108825,134347.7805728874,38539196696.03984,705916.909906998,1.1811752005224458,3.291845339935092,0.00010545381156877461,0.08962250976632641,4.28975443061759,122848.88908936738,29107038041.88257,1.208773842553979,ID_p1_r2_w10_post1,1.0,2.0,10.0,1.0
tuning,4029,0.2,ID_p1_r2_w10_post3,0,,5.265312122148363,5.543915514132681,3757618.40723393,163231.81835858777,4616209651.293748,281531.0534867731,3.5279351783814037,3.90860398617991,0.0003156514637028931,1.6370937891144965,14.031605780369997,335668.11181179644,361572454814.0649,2.5486502279873826,ID_p1_r2_w10_post3,1.0,2.0,10.0,3.0
tuning,4029,0.2,ID_p3_r0.5_w0_post1,0,,4.083070193625646,4.391987807313146,571991850253.9845,794153.9084960502,1715975982079.6294,10875632.005392894,1.6305927264425475,3.743344703142743,9.199202162543333e-05,3.825580827106159e-05,1.8892661259722765,58783.30756773024,4409058337.3587265,0.45847095945558836,ID_p3_r0.5_w0_post1,3.0,0.5,0.0,1.0
tuning,4029,0.2,ID_p3_r0.5_w0_post3,0,,4.395204571428052,4.860130076964745,2924712.905756769,186668.44229541195,1959592.4008843421,2387618.548188095,3.354526737546481,2.8398897147227067,0.00031907967805991654,0.00010107010132390549,2.3005499937564258,230014.52963874495,138504819358.70978,2.4743063012861,ID_p3_r0.5_w0_post3,3.0,0.5,0.0,3.0
tuning,4029,0.2,ID_p3_r0.5_w1_post1,0,,6.602903308652784,6.548355804073166,154936530.36161834,1182193.4416201815,131055731040.14978,1437875.668353418,5.28033594496738,3.964389538340466,2.600100686948581e-05,0.016739261056786824,1.95123625692622,481280.468918159,776968281252.4714,3.298671783016573,ID_p3_r0.5_w1_post1,3.0,0.5,1.0,1.0
tuning,4029,0.2,ID_p3_r0.5_w1_post3,0,,9.986255742294617,9.421482220141595,864104778.2802706,1064309.641086372,27986164994.00642,592842.0908750016,8.485532547350491,5.2650775054473495,7.257146239959803e-05,0.08763666304575148,5.016965875964719,1105709.2636298635,4506160524813.337,4.963090303160259,ID_p3_r0.5_w1_post3,3.0,0.5,1.0,3.0
tuning,4029,0.2,ID_p3_r0.5_w10_post1,0,,13.142963278598964,11.144911947988465,9192792261.879416,2482081.914084706,140693895900.67062,305679.06012431515,12.122187567857708,5.078390720718216,4.6145212259955624e-05,1.5591171629214364,14.571750649156325,1587558.5211697193,10077145696569.186,7.090354541293538,ID_p3_r0.5_w10_post1,3.0,0.5,10.0,1.0
tuning,4029,0.2,ID_p3_r0.5_w10_post3,0,,1661044.7097687458,1660250.1515199456,268449421026.56268,772345307.6154776,283107491901.90295,18251643701.999897,13.434726179243405,1661044.709714415,0.0001226086487482294,5567.750726387016,14.707699179754618,7259457.592524817,173476562342893.56,975713.5609966178,ID_p3_r0.5_w10_post3,3.0,0.5,10.0,3.0
tuning,4029,0.2,ID_p3_r1_w0_post1,0,,4.093232106951863,4.474536353218803,369330942778.0398,660974.4307167375,1107992865592.482,10764074.905989654,1.6806061329457267,3.7323065398338864,0.0001435772546602184,6.122779736529518e-05,1.5821194164209476,72181.14595787005,7130802092.405719,0.6104027394241446,ID_p3_r1_w0_post1,3.0,1.0,0.0,1.0
tuning,4029,0.2,ID_p3_r1_w0_post3,0,,4.679337779274293,5.142987756979918,2813036.0904669957,169352.2307912571,2161581.1615510494,1508343.4656541874,3.293373537035261,3.324137902990719,0.0004440390948493423,0.00011414396374266661,2.4710468205017646,272533.5363209176,201146453086.40674,2.4498044038220916,ID_p3_r1_w0_post3,3.0,1.0,0.0,3.0
tuning,4029,0.2,ID_p3_r1_w1_post1,0,,7687877.4091347335,7415196.290540762,97106376056470.8,5649158465407.972,92815062464923.1,9846123496392.814,60.869953626575175,7687877.408893761,1.3669611114173113e-05,5254.821352321523,1.1413681851404585,187840389.34165218,2.235734792622424e+16,1877226.3262206584,ID_p3_r1_w1_post1,3.0,1.0,1.0,1.0
tuning,4029,0.2,ID_p3_r1_w1_post3,0,,7.880681990735167,7.740447234018045,104743938.9424781,469408.6133344792,22299214267.54667,582105.8395639302,6.2808729436870046,4.7598092088189965,0.0001562739360572181,0.08851148387962943,4.945941640162107,718763.797891547,1846860177445.8774,3.8981806457580284,ID_p3_r1_w1_post3,3.0,1.0,1.0,3.0
tuning,4029,0.2,ID_p3_r1_w10_post1,0,,11.454173095892154,10.054019641168445,2221203994.9866085,1228412.3980989263,140610412012.98456,295839.17361299996,10.431200282399393,4.731610928545418,6.818669102351231e-05,2.33675884329017,15.146777715484314,1277048.1051372802,6338746394422.408,6.266481125258268,ID_p3_r1_w10_post1,3.0,1.0,10.0,1.0
tuning,4029,0.2,ID_p3_r1_w10_post3,0,,1645881.936086575,1645094.0511627675,131990138550.41116,379762013.08330786,139187717778.35135,9962425255.181755,13.37491095620615,1645881.9360322312,0.00022749996315099357,11135.98011256246,15.300859475880637,7221590.759573701,182532230583637.56,966709.9716465634,ID_p3_r1_w10_post3,3.0,1.0,10.0,3.0
tuning,4029,0.2,ID_p3_r2_w0_post1,0,,3.4597913267679177,3.6526088584075005,344237168596.6704,65474.94246162592,1032711617501.3604,10700924.026464324,1.4986929413840635,3.1183449924958744,0.0004704427736417333,0.0001680001634018134,1.7779438057637063,57050.18944748844,4250251386.617545,0.3976996957538479,ID_p3_r2_w0_post1,3.0,2.0,0.0,1.0
tuning,4029,0.2,ID_p3_r2_w0_post3,0,,4.838186713141971,5.2765829441027465,1873343.1602062318,152594.37266070396,2177661.657670896,913476.6283155307,3.238704928640718,3.594278934142679,0.0007740258313395528,0.0001484925037007421,2.5354873760643852,292306.1007927412,231937008283.2562,2.4105378263375288,ID_p3_r2_w0_post3,3.0,2.0,0.0,3.0
tuning,4029,0.2,ID_p3_r2_w1_post1,0,,18159655.3252922,17771467.324214976,284347053834886.06,2585842518843.7905,294840865855218.3,29687219764978.426,47.24499742164762,18159655.32523074,2.8425596048142314e-05,5483.309130475917,1.9049137048020988,104691274.95228484,7312694259452844.0,6499170.35899598,ID_p3_r2_w1_post1,3.0,2.0,1.0,1.0
tuning,4029,0.2,ID_p3_r2_w1_post3,0,,2182413.03550495,2166009.3950981423,6138546647478.245,253633194378.9726,5848483496731.9795,626084920101.2073,52.03327156328927,2182413.0348846596,8.233176935566455e-05,40406.80073166877,1.5945353484693479,138752929.04023433,2.9225746157796264e+16,809297.0074244734,ID_p3_r2_w1_post3,3.0,2.0,1.0,3.0
tuning,4029,0.2,ID_p3_r2_w10_post1,0,,515.7642485393166,8.545646173998833,320970782.3681416,507986.0154591211,1588516762.8812976,284166.7189399395,7.766852855921213,515.7057650133847,0.00012207203637142273,1759.451363531957,12.149098466027285,881973.8301603984,2884373296938.792,167.28500755492996,ID_p3_r2_w10_post1,3.0,2.0,10.0,1.0
tuning,4029,0.2,ID_p3_r2_w10_post3,0,,1126257.336204225,960022.1147162952,1293128524450.776,1112432678.2426727,1309655322222.0918,120310162149.42053,23.234186951755756,1126257.3359645696,0.0003890162839224879,20203.078931298303,18.191405748692574,27254414.94043212,1880954482280370.0,348155.74477663764,ID_p3_r2_w10_post3,3.0,2.0,10.0,3.0
tuning,4029,0.2,ID_p10_r0.5_w0_post1,0,,3.961809776723709,3.505566020671385,1413369830.3170037,85128.78330336783,14130619684.784916,4323489.66745691,3.7906402211423016,1.1519476640897406,0.00011172106114536691,0.00010598290516149222,2.9919936930816178,103925.55671222278,18260152994.733376,2.7554158852802413,ID_p10_r0.5_w0_post1,10.0,0.5,0.0,1.0
tuning,4029,0.2,ID_p10_r0.5_w0_post3,0,,2.5876062458409024,3.6103822530107936,36293076623.92076,9492.368232318113,1088793620318.6478,10780526.24923159,1.2595378892327906,2.260369524901151,0.000528290614404124,0.0004337490765172784,8.376182270699198,59095.102458983754,4439663221.888526,0.9857455355166737,ID_p10_r0.5_w0_post3,10.0,0.5,0.0,3.0
tuning,4029,0.2,ID_p10_r0.5_w1_post1,0,,13.440110271224674,11.72560833907785,11190446833.250355,6267950.907958876,14461907676.599396,553207.2343669843,12.184728794591413,5.671767652587146,3.451006063476541e-05,0.09848883588459412,5.449906221049311,1743535.4634624135,11393790012914.06,6.6630480385343045,ID_p10_r0.5_w1_post1,10.0,0.5,1.0,1.0
tuning,4029,0.2,ID_p10_r0.5_w1_post3,0,,16.00219630829959,12.36040004592318,6113407386.557078,931022.1079285453,5533979444.134614,220854.58009803126,13.944916690073912,7.849177357930904,0.00013711090879762794,18.68525781362179,15.431652451071681,1985968.4793274489,15677502156165.277,9.945420143326777,ID_p10_r0.5_w1_post3,10.0,0.5,1.0,3.0
tuning,4029,0.2,ID_p10_r0.5_w10_post1,0,,532514.5486465516,530747.1657058371,94305229118.52597,1922787158.612197,91839113648.03868,5247610861.276209,10.699555054210073,532514.548539061,2.717773630112992e-05,1369.783569492815,31.640692726614823,4152693.763577166,45000344039205.664,307512.6171628387,ID_p10_r0.5_w10_post1,10.0,0.5,10.0,1.0
tuning,4029,0.2,ID_p10_r0.5_w10_post3,0,,155970.50387121915,155970.35146529417,20305139976.110546,87949743.17884396,26274689506.811058,1169244688.123373,9.659422901900943,155970.50357210985,8.182184716368662e-05,6176.485640863247,76.04212810294163,3541225.199311656,35913712335202.6,98920.99937662153,ID_p10_r0.5_w10_post3,10.0,0.5,10.0,3.0
tuning,4029,0.2,ID_p10_r1_w0_post1,0,,3.7276153766483993,4.173222541779748,8813989009.425034,137391.3431131636,88130249681.87613,3312591.5503078233,3.2565246584565988,1.8138807968247868,0.0001898873794847105,0.00011014372988126771,3.0903407893379806,163608.09855393958,61547988053.39703,2.4578976919279176,ID_p10_r1_w0_post1,10.0,1.0,0.0,1.0
tuning,4029,0.2,ID_p10_r1_w0_post3,0,,3.205577841711589,3.913220634207031,28376654461.94828,54337.320581879874,851300319591.7719,10824819.48089828,1.4517070507569583,2.858019583217523,0.0005659076778667546,0.00042980737714525696,12.37526695365015,62153.3716847608,4784430577.215628,0.8499530080799877,ID_p10_r1_w0_post3,10.0,1.0,0.0,3.0
tuning,4029,0.2,ID_p10_r1_w1_post1,0,,11.675739040329082,10.700084180526652,3067686158.009622,2269104.180699377,16910664884.872375,550458.2080802793,10.231841209666072,5.62426062678854,5.462834186380202e-05,0.10752635713772696,5.527824331636927,1444429.6656189852,7876008549556.256,5.791317251031105,ID_p10_r1_w1_post1,10.0,1.0,1.0,1.0
tuning,4029,0.2,ID_p10_r1_w1_post3,0,,13.763999956104675,12.214667883925525,2653609128.2100406,591973.7710996625,3176701071.0723777,220634.01375347198,12.433891676281192,5.903052818174234,0.00019628095694352262,5.921472764410658,20.643973120165757,1910348.2363023483,14287382022670.137,7.422416739656943,ID_p10_r1_w1_post3,10.0,1.0,1.0,3.0
tuning,4029,0.2,ID_p10_r1_w10_post1,0,,1259.6792554190222,1224.8630012386404,10459702598.37495,1770347.882137047,5467662979.951445,144260.44837874512,13.879758201636085,1259.6027861374737,0.00012854947444032434,1954.40861079385,35.35766635530372,2343503.6361626326,18322059812420.496,935.8295781144013,ID_p10_r1_w10_post1,10.0,1.0,10.0,1.0
tuning,4029,0.2,ID_p10_r1_w10_post3,0,,41705.34739545454,41703.25112464017,4289805279.9688783,28236274.318347096,1995653278.3332913,44685147.54298735,14.606332103128674,41705.34483768969,0.0003801016545367633,9164.858808575504,87.42484037873655,2830815.391158447,21766831406544.79,27001.527569092017,ID_p10_r1_w10_post3,10.0,1.0,10.0,3.0
tuning,4029,0.2,ID_p10_r2_w0_post1,0,,4.431129417551315,4.911401286543115,2564637.1037934152,163095.3425527804,1947899.1605466586,2134079.868448098,3.280932041190031,2.9783204757348187,0.00043643574236629397,0.00012579572631523205,2.4359825752663915,238034.80832393994,151124987330.25674,2.4496204370071593,ID_p10_r2_w0_post1,10.0,2.0,0.0,1.0
tuning,4029,0.2,ID_p10_r2_w0_post3,0,,3.8294680351955828,4.1222914081256405,59191395176.3441,44526.072437860654,1775742213667.2622,10875753.13601736,1.6010459743394339,3.4787177552420396,0.0016242174104083916,0.000620196383057439,10.97882001863282,59485.03226526842,4473138925.514112,0.6384133501165461,ID_p10_r2_w0_post3,10.0,2.0,0.0,3.0
tuning,4029,0.2,ID_p10_r2_w1_post1,0,,9.763461841501153,9.272186869601107,580619714.5757627,782663.695839017,24109465408.66828,539435.3277052628,8.221772393774097,5.265704685550002,9.49303795284987e-05,0.11450182574312703,5.570660846004733,1068784.0602184248,4214555196780.2314,4.845775035753597,ID_p10_r2_w1_post1,10.0,2.0,1.0,1.0
tuning,4029,0.2,ID_p10_r2_w1_post3,0,,12.363190704569753,11.430891048149897,853767307.4491975,305306.91251268494,2299507750.785114,216339.80573983453,10.839933180494182,5.945110010755167,0.0005982042590825812,8.98899316264077,15.190040083833102,1667192.7374965078,10848115576869.398,6.59138805674751,ID_p10_r2_w1_post3,10.0,2.0,1.0,3.0
tuning,4029,0.2,ID_p10_r2_w10_post1,0,,1917052.5117703918,1916319.9195854985,320388631233.12006,778234831.0255487,336837775552.29913,21964002523.63226,14.157557855614451,1917052.5117181144,0.00017105879038283598,7556.962622734283,16.310259410954796,8411864.450894428,255655252209026.16,1137684.656591082,ID_p10_r2_w10_post1,10.0,2.0,10.0,1.0
tuning,4029,0.2,ID_p10_r2_w10_post3,0,,13.80331471677657,10.637710517122668,1012430053.8001549,46111.26998172921,1866594041.896695,113014.4401210872,12.350188075767681,6.164766959386742,0.0014423477771264273,31.053708385725542,145.45642031073825,1470515.1545757607,11831758658089.004,7.913129884351463,ID_p10_r2_w10_post3,10.0,2.0,10.0,3.0
tuning,4030,0.2,SR-EKF,0,,2.864403029508831,2.3381505384183705,1943485500.6022358,508714.3855524708,194229642012.5583,32771.607136690865,2.0062590097756643,2.0444386763005005,5.065774664912415e-06,7.311858924287867e-06,0.3761992003683838,65431.52720228103,5462862388.687641,1.7374809368740096,,,,,
tuning,4030,0.2,ID_baseline,0,,2.0180455420518237,2.465301799271895,216083991303.85425,55126.51828932899,216084002321.55988,204271.40456583208,1.1362923949837738,1.6677372103833619,6.241403652365043e-05,3.147240078671632e-05,0.7930427673759993,58749.96938611982,4429003502.776876,0.4418891585151553,ID_baseline,1.0,1.0,0.0,1.0
tuning,4030,0.2,ID_p1_r0.5_w0_post1,0,,1.9351467965087865,2.5381843931326795,166111248446.08905,76208.38231860791,166111262865.16794,298169.5168960363,1.0693428659724353,1.6128542894607927,2.8076318473157175e-05,1.6381848805221572e-05,0.7219967748623243,60670.08235271192,4657957365.917941,0.5713155726597117,ID_p1_r0.5_w0_post1,1.0,0.5,0.0,1.0
tuning,4030,0.2,ID_p1_r0.5_w0_post3,0,,2.4631844454416374,2.6737253629163713,12918937624.079908,17864.393048606846,38756840031.37377,1120454.9197647627,1.1014092670217206,2.2032192897631195,0.0004341240543081877,9.372736274285311e-05,1.7842789816617906,57679.949577259205,4337337329.168791,0.4018637945207157,ID_p1_r0.5_w0_post3,1.0,0.5,0.0,3.0
tuning,4030,0.2,ID_p1_r0.5_w1_post1,0,,2.897598098375745,3.234339002033153,1687113.6308648058,53337.63819474589,380172165661.9618,332051.1328309904,0.9720807748382407,2.729676483926368,2.9729501602446177e-05,0.004705361461391543,1.055854020775378,67640.87072370158,5489112928.340106,0.5460670993342793,ID_p1_r0.5_w1_post1,1.0,0.5,1.0,1.0
tuning,4030,0.2,ID_p1_r0.5_w1_post3,0,,3.1158767463084347,3.542228769739816,566537.15377381,16695.00514801339,164607075661.00986,172589.86805748584,0.9806684307546512,2.9575289224463797,9.548982143251278e-05,0.5503861589258878,2.3543394482388518,95277.04997150777,12082385494.455967,0.9526913496181921,ID_p1_r0.5_w1_post3,1.0,0.5,1.0,3.0
tuning,4030,0.2,ID_p1_r0.5_w10_post1,0,,2.9514962572726864,3.3505955079088867,723390.5478623932,98718.12502706161,133300216743.02348,86964.05420779684,1.5074531358338294,2.537501763538191,4.240768819557535e-05,0.09007744192416166,4.238572902748588,116660.80224271631,25771071079.859127,1.3857939951035718,ID_p1_r0.5_w10_post1,1.0,0.5,10.0,1.0
