split,seed,delta,filter,time_index,time,predicted_state_error_norm,posterior_state_error_norm,predicted_nees,posterior_nees,nis,strong_error,weak_error,strong_variance,weak_variance,weak_normalized_error,strong_normalized_error,whitened_H_condition,whitened_H_singular_max,whitened_H_singular_min,measurement_information_condition,predicted_trace,posterior_trace,trace_contraction_ratio,correction_norm
validation,5009,0.1,SR-EKF,9,0.9,0.5076667686822083,0.42586969101592087,92240.8340804586,82496.29393423106,13172.679485471477,-0.17890321545053767,-0.3864694466933375,1.7996225183678698e-06,4.152704392511547e-06,35966.59408186834,17785.041124940468,76704.72766082926,646.5257391091382,0.008428759984233657,5883612441.143084,1.303715458761727e-05,5.952326910879416e-06,0.45656641339000115,0.3054781243794049
validation,5009,0.1,SR-EKF,10,1.0,0.9569462996334659,0.7401399206962117,167790.90303417665,156535.8574998847,12203.295393525439,0.04982651663975405,-0.7384608455752701,2.2401544401292806e-06,4.114017770672545e-06,132552.76249295232,1108.2636607449308,68853.58845262548,565.2284264373577,0.008209135342688226,4740817042.07414,1.4256396002428883e-05,6.354172210801824e-06,0.445706769769811,0.3104864132956371
validation,5009,0.1,SR-EKF,11,1.1,0.8676795638575798,0.47635037043741174,163484.5746882765,162375.35430580287,29917.82921920101,-0.45712158471839826,-0.13397586424576538,2.164285539545151e-06,3.866570004485949e-06,4642.236447180554,96549.24888486529,69676.6789039612,573.8049743033185,0.008235251497767599,4854837203.275555,1.376655374431897e-05,6.030855544031099e-06,0.43808026729419086,0.4807898394113045
validation,5009,0.1,SR-EKF,12,1.2000000000000002,1.1167460698884175,0.793048558020869,222240.58255737633,204355.06108423285,20403.35999523004,0.06380077296399676,-0.7904780052273285,2.8222992391303393e-06,4.185361852679176e-06,149295.4489342869,1442.2774787190008,61632.15275739122,489.20046675885624,0.007937422998747825,3798522471.017407,1.590262839410038e-05,7.007661091809515e-06,0.4406605573710849,0.4259984478665782
validation,5009,0.1,SR-EKF,13,1.3,0.8120410464442898,0.7980537313374474,239906.75885718164,239851.63670619595,60.77335938208971,0.013165490152469393,-0.7979451284209134,2.7532857461144224e-06,4.058128268229167e-06,156899.0396275744,62.953920129569156,62194.99348444751,495.187808221229,0.007961859636580809,3868216091.272466,1.5580734120141166e-05,6.811414014343589e-06,0.437169003836507,0.02286596248895353
validation,5009,0.1,SR-EKF,14,1.4000000000000001,1.8521970925622089,1.0890348289340948,387414.7974516554,429672.69790824055,67319.34408111655,-1.0358596181308566,0.33614239565593135,3.0507721009876655e-06,4.209953642038271e-06,26839.1815598718,351715.9305760094,59379.48438304499,465.0998025634698,0.007832668259010224,3525923015.4853463,1.6512436477745335e-05,7.260725743025936e-06,0.43971256166899364,0.7879636856927754
validation,5009,0.1,SR-EKF,15,1.5,1.3245108259248857,0.7489155385005946,246616.06414338714,237294.45536890128,35801.38177669403,-0.7465486373517538,0.059494670987200717,4.381731779707914e-06,5.1429515672797046e-06,688.2460061251355,127195.11278915215,51183.92734006983,374.5695084305417,0.007318108005700187,2619793611.5890126,2.0767124416584243e-05,9.524683346987617e-06,0.4586423789796039,0.6334270942730487
validation,5009,0.1,SR-EKF,16,1.6,3.2706022305486484,0.3107431854063505,542681.7531683357,58114.39264377194,689399.3750058631,-0.29239379811480587,-0.10520073241419789,6.287309954759914e-06,6.499574193710497e-06,1702.7567915438462,13597.887457620422,45257.35010239837,302.75230708222153,0.006689572111429862,2048227873.1042764,2.670969349311769e-05,1.2786884148470412e-05,0.4787357126267743,3.096117351519762
validation,5009,0.1,SR-EKF,17,1.7000000000000002,4.277414909557342,4.471801688347404,14044332.575706672,14044261.370940762,204.40458263119592,0.024959844163940037,-4.471732029771687,7.077751359178061e-06,6.472405728979592e-06,3089482.981042745,88.02143351366892,50881.23345467653,371.0928185598385,0.007293314123180541,2588899844.470337,0.00048079304246295007,1.355015708815765e-05,0.0281829308900655,0.3089845203906555
validation,5009,0.1,SR-EKF,18,1.8,0.1313958595766661,0.12620592156208574,15645228710.653908,156448126.87575087,2037.1201226384035,0.11631518524322337,0.048976650754925764,7.879008925476333e-07,1.0712670767617318e-05,223.91356657957715,17171.223495406113,52863.51751794904,393.63471587150906,0.00744624524347734,2794550853.7081323,1.3099550740123748e-05,1.150057166016495e-05,0.8779363421173563,0.057070604149689355
validation,5009,0.1,SR-EKF,19,1.9000000000000001,0.2944252211234282,0.23687251552884983,11366.90251845429,10845.128808148393,526.1773492701019,-0.03118629571839363,0.23481056954986104,4.703564633610579e-06,6.137020091097082e-06,8984.165401758326,206.77616157014836,51116.95192528901,373.801415234497,0.007312670281687254,2612942242.168564,2.3238547398453124e-05,1.084058472470766e-05,0.46649149530875,0.08066660013697985
validation,5009,0.1,SR-EKF,20,2.0,1.1571838579546907,0.48731037541087224,87070.24667980589,53314.445090756904,48414.57766781173,-0.03323302959409522,0.48617586090537573,5.247295807237028e-06,6.2891707965926836e-06,37583.168810607116,210.4768430395675,48939.84573016926,348.42544761290003,0.007119463545797634,2395108435.984607,2.465142738141768e-05,1.153646660382971e-05,0.4679837165342375,0.796577999230297
validation,5009,0.1,ID_baseline,1,0.1,1.9987716876067432,1.2491518403425814,273217.48558397096,360784.823140123,471.90323874419823,1.1462149986967947,-0.49655966106175525,1.4993883073467437e-05,1.717250873176258e-05,14358.5017684517,87622.98710747954,151257.02188063154,1398.8645295091287,0.00924826174756422,22878736314.6945,0.10331907076158994,3.2166391805230014e-05,0.000311330634007098,1.084683421581368
validation,5009,0.1,ID_baseline,2,0.2,1.5305570974350116,1.4114050744654252,158198.29417970814,160304.54883057642,15861.426000816546,1.2104286743831076,-0.7258971748518559,2.411063582550503e-05,1.198888526826335e-05,43951.26791752457,60767.27243414195,71873.85311992685,596.6311909125354,0.008301088156732214,5165848479.773899,4.434228631988966e-05,3.6099521093768377e-05,0.8141105046623632,0.1618567213643795
validation,5009,0.1,ID_baseline,3,0.30000000000000004,0.7478960218148982,0.6726886421114389,22754.877044838067,22042.01013943396,6644.698747737579,0.6374767200132123,-0.21478696577522607,2.783648255222964e-05,1.1074217739625112e-05,4165.841935891885,14598.703977642235,61426.619737415174,487.0108638269454,0.007928335726575971,3773230083.696759,4.489917489364506e-05,3.891070029185474e-05,0.8666239498615393,0.08193141406123079
validation,5009,0.1,ID_baseline,4,0.4,0.8217892444435407,0.8046105042179295,57023.71353180917,56543.03273914608,3097.6832011723745,-0.25699433423924456,0.7624644094426691,3.227724280003357e-05,1.0791908290785355e-05,53869.2472176718,2046.2121947728403,55291.192400944834,420.64421688975784,0.007607797890113322,3057115775.3987894,4.8487584296970994e-05,4.306915109081892e-05,0.8882511206793495,0.051636623181876375
validation,5009,0.1,ID_baseline,5,0.5,0.46773860600720546,0.4219361532070268,6234.688112583253,5879.249939687,2904.1257084971653,0.412033322510319,0.09087716173082802,3.3477124236996014e-05,1.0756484502083637e-05,767.7841698792287,5071.267700804356,54000.64994675679,406.3562784626311,0.007525025696233057,2916070216.435754,4.955914681465591e-05,4.4233608739079646e-05,0.8925417724503408,0.04684570875157768
validation,5009,0.1,ID_baseline,6,0.6000000000000001,0.5308812298998168,0.5310023507696179,26590.811613052156,26587.02114266444,20.5986053970021,0.025052885761769235,0.5304110193405376,4.05857876646187e-05,1.0906553859547625e-05,25795.118518723128,15.464701342717094,49574.96057182244,355.9181676836395,0.007179393862915895,2457676207.7687845,5.711478061744923e-05,5.149234152416632e-05,0.9015589479203009,0.004787104693602979
validation,5009,0.1,ID_baseline,7,0.7000000000000001,0.5942973632073936,0.5461980088003581,7929.0537905203255,7613.404470882631,3197.8226419321045,0.5427032793363955,0.061688049207267816,4.9657197122456124e-05,1.1360003954779261e-05,334.98363470175735,5931.201647893372,46550.088918924564,319.32919819726385,0.006859905224959583,2166910313.4675984,6.752041714241901e-05,6.1017201077235376e-05,0.903685191229394,0.04944065569419401
validation,5009,0.1,ID_baseline,8,0.8,6.09663887175954,3.4987803796724752,1074415.7333165912,831988.7717131126,6857886.786818276,1.5182685684467099,-3.1521936328924736,7.202286025018197e-05,1.347814206292958e-05,737217.6857058674,32005.663728515945,42925.19188150624,270.1116232236167,0.006292613064357454,1842572258.2393758,9.493742455216765e-05,8.550100231311153e-05,0.9006037683919806,3.2750758733770744
validation,5009,0.1,ID_baseline,9,0.9,0.5118215952064764,0.4769784052908097,12219.71513642563,11745.929168027711,6940.640850406674,0.47672370604200176,-0.015585480786392904,4.335679556408421e-05,1.6604800183545335e-05,14.628734381503326,5241.750201914887,41122.47284934896,239.08316432027414,0.005813929653407486,1691057837.1897688,6.277961419278944e-05,5.996159574762954e-05,0.9551125236847415,0.037760130726914844
validation,5009,0.1,ID_baseline,10,1.0,1.557294437327501,1.3527836747556476,24707.940500921322,20332.913659496833,67821.23931782412,1.1443550662472077,-0.7214396392212881,7.628793697887868e-05,2.5937754487734028e-05,20066.31504226301,17165.866184167713,40131.84655065165,211.1966053678987,0.0052625688454514775,1610565005.3792694,0.00010916841483380176,0.0001022256914666127,0.9364035524582942,0.20530027294017572
validation,5009,0.1,ID_baseline,11,1.1,0.3498533108049479,0.33200137483049635,19785.427394593273,19712.661680494388,599.6530156315307,0.2675129418132512,0.19662588550788476,0.00012873097046450273,4.219428088884805e-05,916.2791268704406,555.9126430831445,40023.12583881986,201.87778245586364,0.005044028376715522,1601850492.7897096,0.00019004935367697125,0.00017092525135335075,0.8993729683704901,0.037365754632603644
validation,5009,0.1,ID_baseline,12,1.2000000000000002,2.3129039014981263,0.6837800646262945,4708.7605964870845,763.0669597975606,10260.5254556758,0.5581703465679162,-0.3949696709781547,0.0004094128471133387,0.0002055647191619977,758.8901521065652,760.9779174845958,40967.955468960325,235.81990301383917,0.005756203850409617,1678373403.0075183,0.0011383730158945453,0.0006149775662753364,0.5402250033062147,1.6291261886521775
validation,5009,0.1,ID_baseline,13,1.3,1.275951661244926,1.0605684308288714,21896.497301202224,20423.55422671113,11578.073669215997,0.7905623168557212,-0.7069770997978144,0.00015681669464932254,4.162219566781043e-05,12008.415500892823,3985.4734741725133,40044.6437375889,205.1652070086975,0.005123411968730143,1603573305.9632246,0.00022727384822151934,0.00019843889031713298,0.8731268109814311,0.22306520405740538
validation,5009,0.1,ID_baseline,14,1.4000000000000001,0.9812219235795699,0.8272072584225276,28914.543559428388,28580.329815071756,1561.774686956963,-0.49256802181142245,0.6645664694187456,0.0002556550696217853,7.587856592670198e-05,5820.465725489926,949.02579663354,40019.99633542093,200.1919917384278,0.005002299102192613,1601600127.5779057,0.0004143924513875325,0.0003315336355484872,0.8000474777916329,0.16809661648581448
validation,5009,0.1,ID_baseline,15,1.5,1.3757171631038745,0.5672093076402575,35475.79921868993,39430.8691610965,63.56812308280168,0.4924674607195567,-0.2814288521210504,6.064620741581768e-05,4.9586315716171925e-05,1597.259196660608,3999.0002706140076,85704.59910094459,738.6993901517208,0.008619133604273277,7345280677.821945,0.0499030132415791,0.00011023252313198959,0.002208935211955178,0.8160407082828381
validation,5009,0.1,ID_baseline,16,1.6,5.651959873522065,5.619614174580313,114039692637.88194,114039675687.6754,684697.5117430047,-1.1584194549790385,5.49892060657999,9.141593278525261e-07,1.2145999779507663e-05,2489554.4530213834,1467945.0209476135,52925.53391945697,394.332066931449,0.007450696057814942,2801111579.9908466,1.3105892388403874e-05,1.3060159107360188e-05,0.9965104794325833,0.03240392309950981
validation,5009,0.1,ID_baseline,17,1.7000000000000002,0.30288400086022826,0.2874937191305544,4346.208278100998,4086.9626726616902,3934.1946083880216,-0.24505628963488868,0.15033314155534583,1.4716909704873825e-05,9.88430633661049e-06,2286.4582177295833,4080.5159706681306,49256.222145581116,352.1682289968693,0.0071497206577476645,2426175524.9748387,2.5488825410439715e-05,2.4601216041484314e-05,0.9651765291392418,0.015392281458538987
validation,5009,0.1,ID_baseline,18,1.8,0.0738729822064801,0.07262155907799168,1313.4586817710863,1306.0380628275022,149.9742537024747,-0.06053809347506194,-0.04011271720194109,1.7620453288153392e-05,1.0973892550182107e-05,146.62345871941304,207.98901717581248,46508.3224233643,318.8047588849246,0.006854789471502572,2163023585.010972,2.9580398487519306e-05,2.85943458383355e-05,0.9666653358439425,0.0027134738594577763
validation,5009,0.1,ID_baseline,19,1.9000000000000001,0.4403968445846033,0.41997203851255743,6034.6271478060835,5696.750025504068,5388.871693403171,-0.34355758673685555,0.24154647115605105,2.240895913630539e-05,1.2576789657569979e-05,4639.077166470959,5267.170808180258,43821.45789692167,283.22560096991145,0.006463171573070992,1920320036.756952,3.616985074740385e-05,3.4985748793875366e-05,0.967262735978708,0.020524944143878388
validation,5009,0.1,ID_baseline,20,2.0,1.3819397833494413,1.2957173281192127,54517.70626961825,50874.48148035331,71582.84544656122,-0.9546687071038618,0.8760656676671176,3.0845867267159184e-05,1.5101999325253763e-05,50820.49320328228,29546.6596036901,41664.871884256616,249.46958804810006,0.005987528024593879,1735961319.5213125,4.759636767901494e-05,4.594786659241295e-05,0.9653649812582481,0.08862960069372249
validation,5010,0.1,SR-EKF,1,0.1,1.7398893594697589,0.8203876520050072,93273.20679760166,1342869.6203561318,266.49305646813156,0.799125690449233,-0.18556408711365854,5.110285168535522e-07,7.734161899633864e-06,4452.1993298272655,1249640.3783254435,151257.02188063154,1398.8645295091287,0.00924826174756422,22878736314.6945,0.10331907076158994,8.245190416487414e-06,7.98031801458348e-05,1.1101342316618188
validation,5010,0.1,SR-EKF,2,0.2,1.1125955851708136,0.5964914139765057,107401.83956896431,134090.08587935934,30451.610707085474,0.5533840181140356,-0.22263902497912583,2.2856952045081316e-06,5.820105930323711e-06,8516.706746761714,133978.43723871966,70423.37531841588,581.5730444190197,0.008258238713913743,4959452012.766373,1.6887843901172578e-05,8.105801134831842e-06,0.47997844972199377,0.5163171334896237
validation,5010,0.1,SR-EKF,3,0.30000000000000004,0.5217626020025261,0.4403610172833737,38994.896340759005,37555.47038419227,1469.5631298730125,-0.03709977014981728,0.4387954336563662,3.772159080714848e-06,5.8540685150393055e-06,32890.19117269175,364.881998801715,55958.69229265438,427.97971366718804,0.007648136440160671,3131375722.9301176,2.0627188826138456e-05,9.626227595754152e-06,0.46667666044516665,0.1271195293804235
validation,5010,0.1,SR-EKF,4,0.4,2.4451044948603733,1.4411578480545881,335479.60989698354,312471.57653168344,93271.89853199886,1.0639328759088498,-0.9721022469728455,3.9420351674774385e-06,5.662465410644613e-06,166885.39532501597,287149.433312648,54599.69071240598,413.00673029842034,0.007564268678257882,2981126255.0518146,2.067485196601212e-05,9.604500578122053e-06,0.46454990797085843,1.015255974670748
validation,5010,0.1,SR-EKF,5,0.5,0.07231315282087261,0.07389316596234655,2026.5690734684913,1978.0876082828831,52.3351960865694,0.024684271053734674,0.06964830750624632,8.518492852762708e-06,8.01584349154167e-06,605.162356725566,71.5282912113534,42574.070599086495,264.6857529108882,0.006217064734152236,1812551452.9689765,3.5169561327092455e-05,1.653433634430438e-05,0.4701320039373749,0.031206435895936465
validation,5010,0.1,SR-EKF,6,0.6000000000000001,2.2221059283247966,0.6757409889516894,128094.5016501455,44148.14387614648,100553.1855129299,0.3216142845028545,-0.5942980196442894,1.150689847199725e-05,9.566418356641845e-06,36919.7878438913,8989.020651220686,40614.143428724594,227.49471801247364,0.005601366883723975,1649508546.8126283,4.644787884565598e-05,2.1073316828639096e-05,0.45369815268991487,1.5963412275713773
validation,5010,0.1,SR-EKF,7,0.7000000000000001,3.808564708828899,4.095161740982744,3957082273654.3076,39570986463.39061,64619.983565901646,-0.9558949454454417,-3.982036481259391,8.016712191925537e-07,1.0334045200003291e-05,1534405.3786483945,1139787.8891654133,54056.32328520462,406.97576564080356,0.007528735602189838,2922085609.837278,1.2840396878298467e-05,1.1135716419195843e-05,0.8672408278918775,0.33178638279623285
validation,5010,0.1,SR-EKF,8,0.8,8.437960892012475,7.51672523447686,9262615.208030049,24807794.839587506,15499660.094217472,-7.371560623302983,-1.4701198004210863,3.281123591120813e-06,5.264266601830599e-06,410551.4387965418,16561371.284544896,58823.68828586667,459.1157347894142,0.007804946411354557,3460226906.9137654,1.8475110872467144e-05,8.545390192951412e-06,0.4625352590271233,12.382626559390209
validation,5010,0.1,SR-EKF,9,0.9,3.222944211840238,2.3562564457653417,4388561.083656499,19443079.346332964,632684.2498023178,-1.3107582358170824,-1.9580238214711307,9.664840874705199e-08,2.0446586293690686e-06,1875059.8414716516,17776672.943047456,326512.39284594246,3147.0928076289742,0.009638509522405353,106610173204.11044,4.320018100747551e-06,2.141307038116121e-06,0.495670848635005,1.1735644357598791
validation,5010,0.1,SR-EKF,10,1.0,2.381473978299478,2.3433016282892676,5164881.65866032,6180377.550491474,336027.5672782562,-0.6387069337599408,-2.254576672883428,2.0427062709477712e-07,1.582046535402352e-06,3213000.2880208255,1997088.632051573,221713.66678691705,2102.614373852793,0.009483467592791915,49156810077.85771,4.067973738135944e-06,1.786317162497129e-06,0.4391171815469163,0.8754948619676268
validation,5010,0.1,SR-EKF,11,1.1,2.402259169713553,1.8587754808571413,5674045.461129073,10541423.029515242,399843.07272148755,-1.4235137701477185,-1.1952635000013705,2.79982064953094e-07,1.3889374001576846e-06,1028595.553891293,7237575.928799787,188243.37556130427,1768.582782433088,0.009395192670974615,35435635357.99763,4.371904648882807e-06,1.6689194651107784e-06,0.38173738888318454,1.038735076128092
validation,5010,0.1,SR-EKF,12,1.2000000000000002,3.56273747738621,2.446395044842903,7285081.184591216,18625876.486895926,503482.10911248333,-2.445774783695413,0.05508559586285445,3.6933036156970406e-07,1.3137667142664488e-06,2309.7120962301283,16196378.405330187,163218.5580021487,1518.5299277908277,0.009303659745424518,26640325269.07298,4.844407033766853e-06,1.6830970758361525e-06,0.34743097846743715,1.2590057880322012
validation,5010,0.1,SR-EKF,13,1.3,2.0103268486542287,1.628679792085355,5272280.963551294,6865720.977220185,239082.7061213809,-1.1908825537344971,-1.1110340266427479,4.843572431914511e-07,1.3157807067637923e-06,938147.6730982315,2928006.7072902787,142085.11361957007,1307.019923695151,0.009198851944438527,20188142205.58616,5.470673409461018e-06,1.8001379499552434e-06,0.3290523515518351,0.9359851166853445
validation,5010,0.1,SR-EKF,14,1.4000000000000001,1.705964523689302,1.7542292182431962,5325673.05342922,5560798.051117702,145907.29881358318,-0.6641824321585179,-1.623632300414762,5.816711452987196e-07,1.3354577544604183e-06,1973991.1937650633,758398.1202324482,129415.62214705408,1179.9875947617354,0.009117814180276657,16748380452.682001,5.971436399144521e-06,1.9171288997591378e-06,0.32104987336611157,0.7689439073087964
validation,5010,0.1,SR-EKF,15,1.5,2.0348925364480923,1.6417826772219062,5925903.646049514,7166131.326239428,189642.81117559836,-1.2811094001415806,-1.0267468354442637,6.732536669051871e-07,1.3691914773316024e-06,769950.0629008755,2437775.5009869896,120147.63179704771,1086.9015560703765,0.009046383518456366,14435454359.632092,6.4259089016305285e-06,2.042445144236789e-06,0.31784533137694077,0.9108926234775351
validation,5010,0.1,SR-EKF,16,1.6,4.374832387470733,2.3273833362665535,8968384.05768737,11127323.480266036,1132660.0030894731,-2.3272460505904244,0.025278725096506978,7.886756303628934e-07,1.4367664905889737e-06,444.7583839756875,6867302.565817367,110923.56296033354,994.0751753766347,0.00896180350546545,12304033893.341345,6.985382480908141e-06,2.225442120951867e-06,0.3185855788189491,2.320425330022991
validation,5010,0.1,SR-EKF,17,1.7000000000000002,4.689233628856159,4.9266331536483055,46613317.43946753,48032579.35263899,296115.4336335262,-1.9120513933734176,-4.5404596352930415,1.0879791175302614e-06,1.6787309417041961e-06,12280570.511672895,3360303.9543629293,94489.49108518315,828.0188445687048,0.008763078677418615,8928257465.730013,8.364246137124988e-06,2.766710059234457e-06,0.33077817341533283,1.2853960375616251
validation,5010,0.1,SR-EKF,18,1.8,4.763857515157859,5.089332974945835,43742132.40005271,44210548.26774116,121242.1299226709,-1.2839625313475773,-4.924708148506523,1.3229009581210518e-06,1.8776845439646877e-06,12916307.175196439,1246170.2229363925,85826.36516997645,739.9411653146776,0.008621373675201638,7366169816.199365,9.367581585912957e-06,3.2005855020857393e-06,0.3416661464575665,0.86301069164086
validation,5010,0.1,SR-EKF,19,1.9000000000000001,4.341784404131296,4.621022420485106,39950960.05449509,40485397.74418505,189282.89058517275,-1.6052933969462355,-4.333229894702893,1.5447004600152252e-06,2.0725924541731113e-06,9059610.96333246,1668263.1726890174,79605.50752889548,676.3290727560764,0.008496008552053765,6337039280.911195,1.0270601719706862e-05,3.617292914188337e-06,0.3521987331324128,1.1205423494256386
validation,5010,0.1,SR-EKF,20,2.0,4.153889776844728,4.442144352195217,35966651.81647081,36264917.903768525,155427.87109525732,-1.4741232957824555,-4.190418470101922,1.8606532462709367e-06,2.357575944664668e-06,7448161.7418559715,1167890.6295537155,72838.42724414228,606.623491622809,0.00832834418005084,5305437595.226613,1.1499745278075583e-05,4.218229190935605e-06,0.3668106631003137,1.06218134038611
validation,5010,0.1,ID_baseline,1,0.1,1.7398893594697589,0.8665450722387024,93273.20679760166,141998.49093302625,266.49305646813156,0.8550987915794367,-0.14037955285783293,1.4993883073467437e-05,1.717250873176258e-05,1147.556199759897,48766.149487620314,151257.02188063154,1398.8645295091287,0.00924826174756422,22878736314.6945,0.10331907076158994,3.2166391805230014e-05,0.000311330634007098,1.0381993292429448
validation,5010,0.1,ID_baseline,2,0.2,1.1656517562633795,1.041381583281424,81828.41216534743,82302.75297609031,12886.24119469597,0.9613454148790983,-0.4003630793275771,2.284471867077416e-05,1.201003005320266e-05,13346.394187074979,40455.08373414112,74566.8156198055,624.4893217859396,0.008374895945269127,5560211899.303962,4.3305347572799555e-05,3.4854748723976815e-05,0.8048601541734159,0.1522443985802404
validation,5010,0.1,ID_baseline,3,0.30000000000000004,0.5660792530349565,0.5649360038998265,29846.582897885277,29839.78658532567,20.79178202614633,0.020080582079895777,0.5645790101709744,2.5521327408083137e-05,1.104271310574785e-05,28865.139904768945,15.799718024843806,64302.7939232177,517.5053380998344,0.008047944832969063,4134850375.5720034,4.247801169334491e-05,3.656404051383099e-05,0.8607757062122455,0.006596199595766702
validation,5010,0.1,ID_baseline,4,0.4,2.53174614947253,2.397368337122031,384073.675528175,383996.53411791095,43024.12255945466,1.8982830538914195,-1.4642050372621722,2.6348937525187728e-05,1.0706693549051916e-05,200238.8861997234,136759.91865883252,61047.04869762336,482.9625181359383,0.007911316409874875,3726743149.2681327,4.221104725094267e-05,3.705563107423964e-05,0.8778657125928594,0.17751458054724803
validation,5010,0.1,ID_baseline,5,0.5,0.40287039193501256,0.3663215278834226,4810.073702961307,4548.608569442075,2152.9607268002305,0.3577635922730416,0.07871895473603556,3.527420987762306e-05,1.0691034247953458e-05,579.6140664239496,3628.56569715279,51625.99771810457,379.6232152038684,0.007353334211122461,2665243639.7633114,5.092081188131368e-05,4.596524412557651e-05,0.9026808966187025,0.037813730799531514
validation,5010,0.1,ID_baseline,6,0.6000000000000001,2.548978947212633,2.377626116221785,243498.38722949973,236435.08773764758,57299.578394258344,1.8313601623942086,-1.5163198554841082,4.3941922002152894e-05,1.1100122636784795e-05,207135.1803371903,76325.2923766107,47636.873259568965,332.7638471497217,0.00698542587664228,2269271648.290209,6.063555367613286e-05,5.504204463893769e-05,0.9077519920561579,0.2008481613736941
validation,5010,0.1,ID_baseline,7,0.7000000000000001,0.3164109908736061,0.2909852388284968,3996.7879928048287,3920.005006284604,677.5008151897879,0.27945877825323817,0.08108760986294268,8.74431233522857e-05,1.7047957072136696e-05,385.6884696191167,893.1200733551009,41349.25972171033,243.59722308650868,0.005891211226657306,1709761050.5977027,0.00011580538136197247,0.0001044910804244224,0.9022990054133581,0.029819710080216333
validation,5010,0.1,ID_baseline,8,0.8,5.980681776236364,1.8437153640021213,628385.3295590612,538003.9745938823,5814910.900668278,-1.0711205034051068,-1.5006622573526214,0.00017770319308904898,4.113635717939623e-05,54744.44907267111,6456.266276767945,40075.48373098537,207.79461500032764,0.005185080644196092,1606044302.3592973,0.0002568027422230474,0.0002188395502684452,0.8521698342238532,6.083582779591107
validation,5010,0.1,ID_baseline,9,0.9,4.083949864248274,4.095089619045883,7681645157780.631,7681645125661.539,247132.60229094778,1.92055597573656,3.6167974413947968,8.194453111173042e-07,1.2032912874021115e-05,1087120.2899110257,4501258.602490672,53371.529508295396,399.3347056585602,0.007482167165482725,2848521027.786103,1.2893927837432207e-05,1.2852358185138416e-05,0.9967760287774288,0.015149691135120094
validation,5010,0.1,ID_baseline,10,1.0,3.8286433464489438,3.82108145760667,4349691.478963046,4340150.347498631,161329.63912326723,2.1261655104572728,3.1749147591403903,1.3959870290488256e-05,9.441603171055206e-06,1067624.167758887,323826.77516267414,50714.92993020662,369.17674920832263,0.00727944906394192,2572004599.699847,2.428671039632452e-05,2.3401473461543458e-05,0.9635505624131364,0.09446239710712502
validation,5010,0.1,ID_baseline,11,1.1,4.237159846106273,4.245825132282937,4266030.8253058735,4265370.837437315,16991.799061078636,0.9265756476126746,4.143487495235936,1.7437216995436125e-05,1.0840119689968863e-05,1583791.4261282373,49236.20730151809,46806.419308405326,322.53370193612994,0.006890800593204328,2190840917.457562,2.926570175500455e-05,2.827733668540498e-05,0.9662278704992763,0.02983829382703817
validation,5010,0.1,ID_baseline,12,1.2000000000000002,5.40806522015964,5.388277067502067,4644575.81931337,4643661.854778632,15473.245547638933,-0.5203721941058285,5.36309076333509,2.2553120955010255e-05,1.2580998421107037e-05,2286205.082699569,12006.6407189803,43816.08875249024,283.1495940059586,0.006462228876827032,1919849653.6589808,3.6329661265670304e-05,3.513411937611729e-05,0.967091851454097,0.034619834991226756
validation,5010,0.1,ID_baseline,13,1.3,3.9670164568774653,3.975081751450565,3109758.7081681797,3109404.552130012,6712.312404854373,0.645877961727126,3.922259118068375,3.066165906123654e-05,1.4952854479569094e-05,1028841.4570134867,13605.211009999517,41749.397874801354,250.97792476076407,0.006011533998966883,1743011970.7461154,4.72607409407788e-05,4.561451354080563e-05,0.965167126727107,0.02477239266113424
validation,5010,0.1,ID_baseline,14,1.4000000000000001,3.4097863883423,3.422918954989755,2515833.904901873,2514781.6527357963,15682.614128356256,0.9480156510318137,3.2890181662354627,5.2990755428672754e-05,2.2014868220699985e-05,491378.8440330227,16960.19744068374,40219.10016614656,215.16861116339413,0.005349911118710383,1617576023.7273505,7.855640914290323e-05,7.500562364937274e-05,0.9547995442730688,0.061385742221321045
validation,5010,0.1,ID_baseline,15,1.5,4.072649041503342,4.052164775954664,3648500.6263171122,3648468.8607178447,201.63667978860767,-0.1884230919369171,4.04778162823943,0.0001677825574004158,7.438038385839871e-05,220280.33817497673,211.60281572260695,40048.52877615604,205.56003039969815,0.005132773579489987,1603884714.103724,0.0002810542413635996,0.0002421629412588145,0.8616235075617611,0.035057177029256516
validation,5010,0.1,ID_baseline,16,1.6,7.970755604434611,4.910804736322511,18073386.522451736,18098161.862377077,1229.786223613832,-1.2556777395570076,4.747554799332875,6.045493517154414e-05,4.9471966876551283e-05,455596.9369261479,26081.023511892774,85697.51699148757,738.6271628334399,0.008619003079246842,7344059950.570901,0.01963950962534834,0.0001099269020480954,0.005597232524900461,3.3956315830074755
validation,5010,0.1,ID_baseline,17,1.7000000000000002,5.6001878256941255,3.8428327459774656,7786559.721998148,10671242.266375206,3902.8483974421824,-3.236496438442082,2.071823910835192,3.629378389531458e-06,3.5299468114500442e-06,1216011.0468478021,2886144.146959712,286365.79564827244,2747.1295441620714,0.009593078453881488,82004931690.27928,0.02763319951234996,7.1593252009815004e-06,0.00025908419319238876,1.7813573818234358
